some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	4.00	47.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	20.36	0.00	0.20
2	4.00	48.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	20.12	0.00	0.20
3	4.00	49.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	19.96	0.00	0.20
4	4.00	50.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	19.64	0.00	0.20
5	5.00	50.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	19.29	0.00	0.20
6	6.00	50.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	18.94	0.00	0.20
7	6.00	51.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	19.11	0.00	0.20
8	6.00	52.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	19.21	0.00	0.20
9	6.00	53.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	18.94	0.00	0.20
10	6.00	54.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	18.80	0.00	0.20
11	6.00	55.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	18.63	0.00	0.20
12	6.00	56.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	18.55	0.00	0.20
13	6.00	57.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	18.47	0.00	0.20
14	6.00	58.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	18.23	0.00	0.20
15	6.00	59.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	18.13	0.00	0.20
16	7.00	59.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	17.85	0.00	0.20
17	8.00	59.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	17.58	0.00	0.20
18	8.00	60.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	17.41	0.00	0.20
19	8.00	61.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	17.56	0.00	0.20
20	8.00	62.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	17.41	0.00	0.20
21	8.00	63.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	17.31	0.00	0.20
