some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	33.00	68.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.84	0.00	0.12
2	33.00	69.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.88	0.00	0.12
3	34.00	69.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.80	0.00	0.12
4	35.00	69.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.73	0.00	0.12
5	36.00	69.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.65	0.00	0.12
6	37.00	69.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.58	0.00	0.12
7	37.00	70.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.64	0.00	0.12
8	37.00	71.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.68	0.00	0.12
9	38.00	71.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.61	0.00	0.12
10	39.00	71.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.54	0.00	0.12
11	39.00	72.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.60	0.00	0.12
12	40.00	72.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.53	0.00	0.12
13	40.00	73.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.49	0.00	0.12
14	41.00	73.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.42	0.00	0.12
15	42.00	73.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.36	0.00	0.12
16	42.00	74.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.32	0.00	0.12
17	43.00	74.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	7.26	0.00	0.12
18	43.00	25.00	850.00	12000.00	42500.00	548252.89	548252.89	0.00	0.00	0.00	0.00	2.11	0.00	0.12
