some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	37.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.22	6.82	0.00	0.13
2	38.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.21	6.76	0.00	0.13
3	39.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.21	6.69	0.00	0.13
4	40.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.21	6.63	0.00	0.13
5	41.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.21	6.56	0.00	0.13
6	42.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.21	6.50	0.00	0.13
7	43.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.20	6.44	0.00	0.13
8	44.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.20	6.38	0.00	0.13
9	45.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.20	6.32	0.00	0.13
10	46.00	64.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.20	6.27	0.00	0.13
11	46.00	65.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.20	6.24	0.00	0.13
12	47.00	65.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.19	6.18	0.00	0.13
13	47.00	66.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.19	6.23	0.00	0.13
14	48.00	66.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.19	6.17	0.00	0.13
15	49.00	66.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.19	6.12	0.00	0.13
16	50.00	66.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.19	6.07	0.00	0.13
17	50.00	67.00	1200.00	12000.00	42500.00	553100.61	553100.61	0.00	0.00	0.00	0.19	6.11	0.00	0.13
