some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	2.00	49.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	21.79	0.00	0.45
2	2.00	50.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	21.81	0.00	0.45
3	2.00	51.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	21.68	0.00	0.45
4	2.00	52.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	21.49	0.00	0.45
5	2.00	53.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	21.52	0.00	0.45
6	2.00	54.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	21.28	0.00	0.45
7	2.00	55.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	21.11	0.00	0.45
8	2.00	56.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	21.10	0.00	0.45
9	2.00	57.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	20.88	0.00	0.45
10	2.00	58.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	20.58	0.00	0.45
11	2.00	59.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	20.49	0.00	0.45
12	2.00	60.00	850.00	12000.00	42500.00	696108.35	696108.35	0.00	0.00	0.00	0.00	20.46	0.00	0.45
13	3.00	60.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	20.13	0.00	0.41
14	3.00	61.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	20.14	0.00	0.41
15	3.00	62.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	20.10	0.00	0.41
16	4.00	62.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	19.79	0.00	0.41
17	5.00	62.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	19.50	0.00	0.41
18	5.00	63.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	19.46	0.00	0.41
19	5.00	64.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	19.30	0.00	0.41
20	5.00	65.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	19.22	0.00	0.41
21	5.00	66.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	19.42	0.00	0.41
22	5.00	67.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	19.31	0.00	0.41
23	5.00	68.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	19.20	0.00	0.41
24	6.00	68.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	18.94	0.00	0.41
25	6.00	69.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	18.87	0.00	0.41
26	6.00	70.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	18.70	0.00	0.41
27	6.00	71.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	18.57	0.00	0.41
28	6.00	72.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	18.51	0.00	0.41
29	6.00	73.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	18.60	0.00	0.41
30	6.00	74.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	18.83	0.00	0.41
31	6.00	25.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.91	0.00	0.41
32	6.00	26.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.87	0.00	0.41
33	7.00	26.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.52	0.00	0.41
34	7.00	27.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.62	0.00	0.41
35	7.00	28.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.60	0.00	0.41
36	7.00	29.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.44	0.00	0.41
37	7.00	30.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.72	0.00	0.41
38	7.00	31.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.62	0.00	0.41
39	7.00	32.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.91	0.00	0.41
40	7.00	33.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.90	0.00	0.41
41	7.00	34.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.89	0.00	0.41
42	7.00	35.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	12.04	0.00	0.41
43	7.00	36.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.93	0.00	0.41
44	7.00	37.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.71	0.00	0.41
45	7.00	38.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.66	0.00	0.41
46	7.00	39.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.65	0.00	0.41
47	7.00	40.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.46	0.00	0.41
48	7.00	41.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.54	0.00	0.41
49	7.00	42.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	11.36	0.00	0.41
50	7.00	43.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.19	0.00	0.41
51	7.00	44.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.13	0.00	0.41
52	7.00	45.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.51	0.00	0.41
53	7.00	46.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.43	0.00	0.41
54	7.00	47.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.39	0.00	0.41
55	7.00	48.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.54	0.00	0.41
56	7.00	49.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.53	0.00	0.41
57	8.00	49.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.33	0.00	0.41
58	9.00	49.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.13	0.00	0.41
59	9.00	50.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.09	0.00	0.41
60	10.00	50.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	10.90	0.00	0.41
61	11.00	50.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	10.72	0.00	0.41
62	11.00	51.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	10.87	0.00	0.41
63	11.00	52.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	10.83	0.00	0.41
64	11.00	53.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.02	0.00	0.41
65	11.00	54.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.06	0.00	0.41
66	11.00	55.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.17	0.00	0.41
67	11.00	56.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.10	0.00	0.41
68	12.00	56.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	10.94	0.00	0.41
69	12.00	57.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	10.94	0.00	0.41
70	12.00	58.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	10.92	0.00	0.41
71	12.00	59.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.08	0.00	0.41
72	12.00	60.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.20	0.00	0.41
73	12.00	61.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.19	0.00	0.41
74	12.00	62.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.13	0.00	0.41
75	12.00	63.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.19	0.00	0.41
76	12.00	64.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.37	0.00	0.41
77	12.00	65.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	11.94	0.00	0.41
78	12.00	66.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	12.05	0.00	0.41
79	12.00	67.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	12.11	0.00	0.41
80	12.00	68.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	12.19	0.00	0.41
81	12.00	69.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	12.29	0.00	0.41
82	12.00	70.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	12.22	0.00	0.41
83	12.00	71.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	12.32	0.00	0.41
84	12.00	72.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	12.27	0.00	0.41
85	12.00	73.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	12.21	0.00	0.41
86	12.00	74.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	12.20	0.00	0.41
87	12.00	25.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	7.54	0.00	0.41
88	13.00	25.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	7.34	0.00	0.41
89	13.00	26.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	7.33	0.00	0.41
90	13.00	27.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	7.22	0.00	0.41
91	13.00	28.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	7.53	0.00	0.41
92	13.00	29.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	7.75	0.00	0.41
93	13.00	30.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	7.82	0.00	0.41
94	13.00	31.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	8.59	0.00	0.41
95	13.00	32.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	8.64	0.00	0.41
96	13.00	33.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	8.78	0.00	0.41
97	14.00	33.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	8.60	0.00	0.41
98	14.00	34.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	8.86	0.00	0.41
99	14.00	35.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	9.08	0.00	0.41
100	15.00	35.00	850.00	12000.00	42500.00	654928.69	676717.47	0.00	2.83	0.00	0.00	8.90	0.00	0.41
101	15.00	36.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.12	0.00	0.41
102	15.00	37.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.10	0.00	0.41
103	15.00	38.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.24	0.00	0.41
104	15.00	39.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.65	0.00	0.41
105	15.00	40.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.68	0.00	0.41
106	16.00	40.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.51	0.00	0.41
107	16.00	41.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.53	0.00	0.41
108	16.00	42.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.40	0.00	0.41
109	16.00	43.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.29	0.00	0.41
110	16.00	44.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.42	0.00	0.41
111	16.00	45.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.38	0.00	0.41
112	16.00	46.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.36	0.00	0.41
113	16.00	47.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.72	0.00	0.41
114	16.00	48.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.80	0.00	0.41
115	16.00	49.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.93	0.00	0.41
116	16.00	50.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.12	0.00	0.41
117	16.00	51.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.09	0.00	0.41
118	17.00	51.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	9.95	0.00	0.41
119	17.00	52.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.15	0.00	0.41
120	18.00	52.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.00	0.00	0.41
121	18.00	53.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.24	0.00	0.41
122	18.00	54.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.21	0.00	0.41
123	18.00	55.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.18	0.00	0.41
124	18.00	56.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.07	0.00	0.41
125	18.00	57.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.26	0.00	0.41
126	18.00	58.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.16	0.00	0.41
127	18.00	59.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.27	0.00	0.41
128	18.00	60.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.24	0.00	0.41
129	18.00	61.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.22	0.00	0.41
130	18.00	62.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.23	0.00	0.41
131	18.00	63.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	11.07	0.00	0.41
132	19.00	63.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.94	0.00	0.41
133	19.00	64.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.94	0.00	0.41
134	20.00	64.00	722.50	14400.00	36125.00	661720.69	676717.47	0.00	2.83	0.00	0.00	10.81	0.00	0.41
