some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	1.00	50.00	850.00	12000.00	42500.00	572491.49	572491.49	0.00	0.00	0.00	0.00	21.84	0.00	0.19
2	1.00	51.00	850.00	12000.00	42500.00	572491.49	572491.49	0.00	0.00	0.00	0.00	21.64	0.00	0.19
3	2.00	51.00	850.00	12000.00	42500.00	572491.49	572491.49	0.00	0.00	0.00	0.00	21.24	0.00	0.19
4	3.00	51.00	850.00	12000.00	42500.00	572491.49	572491.49	0.00	0.00	0.00	0.00	20.84	0.00	0.19
5	3.00	52.00	850.00	12000.00	42500.00	572491.49	572491.49	0.00	0.00	0.00	0.00	20.59	0.00	0.19
6	4.00	52.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	20.22	0.00	0.13
7	4.00	53.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.99	0.00	0.13
8	4.00	54.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.82	0.00	0.13
9	4.00	55.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.60	0.00	0.13
10	5.00	55.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.28	0.00	0.13
11	5.00	56.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.54	0.00	0.13
12	5.00	57.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.53	0.00	0.13
13	5.00	58.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.43	0.00	0.13
14	5.00	59.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.48	0.00	0.13
15	5.00	60.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.40	0.00	0.13
16	6.00	60.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	19.11	0.00	0.12
