some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	1.00	50.00	850.00	12000.00	42500.00	687398.87	696108.35	0.00	2.91	0.00	0.00	24.88	0.00	0.45
2	1.00	51.00	850.00	12000.00	42500.00	687398.87	696108.35	0.00	2.91	0.00	0.00	24.64	0.00	0.45
3	1.00	52.00	850.00	12000.00	42500.00	687398.87	696108.35	0.00	2.91	0.00	0.00	24.38	0.00	0.45
4	1.00	53.00	850.00	12000.00	42500.00	687398.87	696108.35	0.00	2.91	0.00	0.00	24.45	0.00	0.45
5	1.00	54.00	850.00	12000.00	42500.00	687398.87	696108.35	0.00	2.91	0.00	0.00	24.46	0.00	0.45
6	1.00	55.00	850.00	12000.00	42500.00	687398.87	696108.35	0.00	2.91	0.00	0.00	24.22	0.00	0.45
7	1.00	56.00	850.00	12000.00	42500.00	687398.87	696108.35	0.00	2.91	0.00	0.00	24.14	0.00	0.45
8	1.00	57.00	850.00	12000.00	42500.00	687398.87	696108.35	0.00	2.91	0.00	0.00	23.92	0.00	0.45
9	1.00	58.00	850.00	12000.00	42500.00	687398.87	696108.35	0.00	2.91	0.00	0.00	24.14	0.00	0.45
10	2.00	58.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	23.73	0.00	0.41
11	3.00	58.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	23.35	0.00	0.41
12	3.00	59.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	23.14	0.00	0.41
13	3.00	60.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	23.08	0.00	0.41
14	3.00	61.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	23.22	0.00	0.41
15	3.00	62.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	23.04	0.00	0.41
16	3.00	63.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.79	0.00	0.41
17	3.00	64.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.86	0.00	0.41
18	3.00	65.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.77	0.00	0.41
19	3.00	66.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.66	0.00	0.41
20	3.00	67.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.76	0.00	0.41
21	3.00	68.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.66	0.00	0.41
22	3.00	69.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.44	0.00	0.41
23	3.00	70.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.39	0.00	0.41
24	3.00	71.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.12	0.00	0.41
25	3.00	72.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	22.08	0.00	0.41
26	3.00	73.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	21.83	0.00	0.41
27	3.00	74.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	21.65	0.00	0.41
28	3.00	25.00	850.00	12000.00	42500.00	676717.47	676717.47	0.00	0.00	0.00	0.00	13.44	0.00	0.41
29	4.00	25.00	850.00	12000.00	42500.00	664598.17	664598.17	0.00	0.00	0.00	0.00	12.98	0.00	0.38
30	4.00	26.00	850.00	12000.00	42500.00	664598.17	664598.17	0.00	0.00	0.00	0.00	12.93	0.00	0.38
31	4.00	27.00	850.00	12000.00	42500.00	664598.17	664598.17	0.00	0.00	0.00	0.00	12.74	0.00	0.38
32	4.00	28.00	850.00	12000.00	42500.00	664598.17	664598.17	0.00	0.00	0.00	0.00	12.43	0.00	0.38
33	4.00	29.00	850.00	12000.00	42500.00	664598.17	664598.17	0.00	0.00	0.00	0.00	12.14	0.00	0.38
34	4.00	30.00	850.00	12000.00	42500.00	664598.17	664598.17	0.00	0.00	0.00	0.00	12.36	0.00	0.38
35	4.00	31.00	850.00	12000.00	42500.00	664598.17	664598.17	0.00	0.00	0.00	0.00	12.17	0.00	0.38
36	4.00	32.00	850.00	12000.00	42500.00	664598.17	664598.17	0.00	0.00	0.00	0.00	12.15	0.00	0.38
37	4.00	33.00	850.00	12000.00	42500.00	664598.17	664598.17	0.00	0.00	0.00	0.00	11.89	0.00	0.38
