some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	2.00	49.00	850.00	12000.00	42500.00	616120.97	616120.97	0.00	0.00	0.00	0.00	22.36	0.00	0.28
2	2.00	50.00	850.00	12000.00	42500.00	616120.97	616120.97	0.00	0.00	0.00	0.00	22.37	0.00	0.28
3	2.00	51.00	850.00	12000.00	42500.00	616120.97	616120.97	0.00	0.00	0.00	0.00	22.26	0.00	0.28
4	3.00	51.00	850.00	12000.00	42500.00	616120.97	616120.97	0.00	0.00	0.00	0.00	21.85	0.00	0.28
5	4.00	51.00	850.00	12000.00	42500.00	616120.97	616120.97	0.00	0.00	0.00	0.00	21.46	0.00	0.28
6	4.00	52.00	850.00	12000.00	42500.00	616120.97	616120.97	0.00	0.00	0.00	0.00	21.82	0.00	0.28
7	5.00	52.00	850.00	12000.00	42500.00	616120.97	616120.97	0.00	0.00	0.00	0.00	21.44	0.00	0.28
8	6.00	52.00	850.00	12000.00	42500.00	596730.09	596730.09	0.00	0.00	0.00	0.00	21.07	0.00	0.24
9	6.00	53.00	850.00	12000.00	42500.00	596730.09	596730.09	0.00	0.00	0.00	0.00	21.10	0.00	0.24
10	6.00	54.00	850.00	12000.00	42500.00	596730.09	596730.09	0.00	0.00	0.00	0.00	21.24	0.00	0.24
11	6.00	55.00	850.00	12000.00	42500.00	596730.09	596730.09	0.00	0.00	0.00	0.00	21.11	0.00	0.24
12	6.00	56.00	850.00	12000.00	42500.00	596730.09	596730.09	0.00	0.00	0.00	0.00	20.92	0.00	0.24
13	6.00	57.00	850.00	12000.00	42500.00	596730.09	596730.09	0.00	0.00	0.00	0.00	20.78	0.00	0.24
14	7.00	57.00	850.00	12000.00	42500.00	596730.09	596730.09	0.00	0.00	0.00	0.00	20.46	0.00	0.24
