Skip number of rows: 56
Time used: 127,23 seconds

Problem instance parameters: 
Problem size = 12
Time windows = false
Maximum duration = 3
Best known sailing cost = 644833
Minimum number of installations = 1
Length of planning period = 7
Load factor = 1,2
Total charter cost of fleet = 589000
Maximum number of installations = 8
Minimum duration = 2

Heuristic parameters: 
Number of installations violation penalty = 50000
Fitness evaluation protocol = standard
Initial population heuristic = standard
Reference proportion of feasible individuals = 0,2
Survivor selection protocol = standard
Diversification protocol = standard
Repair protocol = standard
Gap from best known solution = 0
Capacity constraint violation penalty = 1000
Proportion of elite individuals = 0,4
Education rate = 1
Iterations before diversify = 2000
Genotype to phenotype converter protocol = standard
Education protocol = standard
Proportion of individuals considered for distance evaluation = 0,2
Reproduction protocol = standard
Population size = 25
Parent selection protocol = binary tournament
Number of offspring in a generation = 50
Granularity threshold in RI = 0,4
Max iterations = 5000
Duration constraint violation penalty = 10000
Repair rate = 0,5

Number of iterations: 5000
Diversifaction happened at iterations: [2059]
Number of crossover restarts: 34599
Number of construction heuristic restarts: 90

Penalized cost: 771005,63
Gap from BKS: 0,20
Day: 0 - vessel 1: -, vessel 2: [2, 9, 1, 6] cost: 57760,58 dur: 40,66 cap: 723,12, vessel 3: [11, 8, 7, 3, 12, 4, 5] cost: 102408,09 dur: 63,50 cap: 806,06, vessel 4: -, vessel 5: -
Day: 1 - vessel 1: [8, 2, 9, 1, 12, 4] cost: 99875,15 dur: 61,41 cap: 703,94, vessel 2: -, vessel 3: -, vessel 4: -, vessel 5: -
Day: 2 - vessel 1: -, vessel 2: -, vessel 3: -, vessel 4: [7, 9, 1, 3, 2, 8] cost: 68970,94 dur: 47,91 cap: 739,16, vessel 5: [11] cost: 24541,58 dur: 20,25 cap: 135,00
Day: 3 - vessel 1: -, vessel 2: [4, 5, 12, 1, 6, 7] cost: 98263,28 dur: 60,08 cap: 888,50, vessel 3: [11, 8, 2, 9, 3, 10] cost: 71055,46 dur: 50,63 cap: 974,28, vessel 4: -, vessel 5: -
Day: 4 - vessel 1: [8, 7, 3, 1, 4, 9] cost: 100687,14 dur: 62,08 cap: 754,76, vessel 2: -, vessel 3: -, vessel 4: -, vessel 5: -
Day: 5 - vessel 1: -, vessel 2: -, vessel 3: -, vessel 4: [11, 8, 7, 9] cost: 53627,90 dur: 38,25 cap: 455,88, vessel 5: [2, 3, 1, 12, 4] cost: 91391,64 dur: 55,41 cap: 648,50
Day: 6 - vessel 1: -, vessel 2: -, vessel 3: -, vessel 4: -, vessel 5: -

Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
0	3.00	47.00	1000.00	10000.00	50000.00	802515.81	802515.81	0.00	0.00	0.00	93.17	38.69	0.76	0.24
1	4.00	47.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	91.35	37.93	0.75	0.21
2	5.00	47.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	89.59	37.20	0.73	0.21
3	6.00	47.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	87.90	36.50	0.72	0.21
4	6.00	48.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	88.61	36.46	0.72	0.21
5	6.00	49.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	87.00	36.07	0.71	0.21
6	6.00	50.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	85.45	35.45	0.70	0.21
7	6.00	51.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	83.95	34.87	0.68	0.21
8	7.00	51.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	82.50	34.27	0.67	0.21
9	7.00	52.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	81.10	33.74	0.66	0.21
10	7.00	53.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	79.75	33.52	0.65	0.21
11	8.00	53.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	78.44	32.97	0.64	0.21
12	8.00	54.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	77.18	32.74	0.63	0.21
13	8.00	55.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	75.95	32.58	0.62	0.21
14	8.00	56.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	78.83	33.19	0.64	0.21
15	9.00	56.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	77.61	32.68	0.63	0.21
16	9.00	57.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	76.44	32.40	0.62	0.21
17	9.00	58.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	75.30	31.92	0.61	0.21
18	9.00	59.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	74.19	31.72	0.60	0.21
19	9.00	60.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	73.11	31.29	0.59	0.21
20	10.00	60.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	72.07	30.85	0.59	0.21
21	10.00	61.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	71.29	30.46	0.58	0.21
22	10.00	62.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	71.11	30.52	0.58	0.21
23	10.00	63.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	71.87	30.25	0.59	0.21
24	11.00	63.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	70.90	29.84	0.58	0.21
25	11.00	64.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	72.68	29.91	0.59	0.21
26	11.00	65.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	71.72	29.56	0.58	0.21
27	12.00	65.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	70.79	29.18	0.57	0.21
28	12.00	66.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	71.50	29.25	0.58	0.21
29	12.00	67.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	70.60	29.15	0.57	0.21
30	12.00	68.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	72.27	29.22	0.57	0.21
31	13.00	68.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	71.38	28.86	0.57	0.21
32	13.00	69.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	72.05	28.82	0.57	0.21
33	14.00	69.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	71.18	28.47	0.57	0.21
34	15.00	69.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	70.33	28.13	0.56	0.21
35	16.00	69.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	69.50	27.80	0.55	0.21
36	16.00	70.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	68.70	27.49	0.55	0.21
37	17.00	70.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	67.91	27.17	0.54	0.21
38	17.00	71.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	69.46	27.21	0.55	0.21
39	17.00	72.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	69.33	27.03	0.55	0.21
40	17.00	73.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	68.56	26.76	0.54	0.21
41	17.00	74.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	67.81	26.50	0.54	0.21
42	17.00	25.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	36.08	14.00	0.31	0.21
43	18.00	25.00	1200.00	12000.00	60000.00	778277.21	778277.21	0.00	0.00	0.00	35.24	13.68	0.30	0.21
