some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	43.00	58.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	6.03	0.00	0.12
2	44.00	58.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.97	0.00	0.12
3	45.00	58.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.91	0.00	0.12
4	46.00	58.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.85	0.00	0.12
5	47.00	58.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.80	0.00	0.12
6	48.00	58.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.74	0.00	0.12
7	48.00	59.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.80	0.00	0.12
8	49.00	59.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.74	0.00	0.12
9	50.00	59.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.69	0.00	0.12
10	51.00	59.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.64	0.00	0.12
11	52.00	59.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.59	0.00	0.12
12	53.00	59.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.54	0.00	0.12
13	54.00	59.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.49	0.00	0.12
14	54.00	60.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.46	0.00	0.12
15	55.00	60.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.42	0.00	0.12
16	55.00	61.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.47	0.00	0.12
17	56.00	61.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.42	0.00	0.12
18	57.00	61.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.38	0.00	0.12
19	57.00	62.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.43	0.00	0.12
20	58.00	62.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.38	0.00	0.12
21	58.00	63.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.43	0.00	0.12
22	58.00	64.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.41	0.00	0.12
23	59.00	64.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.37	0.00	0.12
24	60.00	64.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.32	0.00	0.12
25	60.00	65.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.40	0.00	0.12
26	61.00	65.00	850.00	12000.00	42500.00	538557.45	538557.45	0.00	0.00	0.00	0.00	5.35	0.00	0.12
