some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	3.00	48.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	21.87	0.00	0.18
2	3.00	49.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	21.57	0.00	0.18
3	3.00	50.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	21.38	0.00	0.18
4	3.00	51.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	21.24	0.00	0.18
5	3.00	52.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	21.25	0.00	0.18
6	3.00	53.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	20.99	0.00	0.18
7	3.00	54.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	20.82	0.00	0.18
8	3.00	55.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	21.90	0.00	0.18
9	3.00	56.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	22.27	0.00	0.18
10	3.00	57.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	22.05	0.00	0.18
11	3.00	58.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	21.78	0.00	0.18
12	4.00	58.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	21.43	0.00	0.18
13	5.00	58.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	21.09	0.00	0.18
14	5.00	59.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	20.89	0.00	0.18
15	5.00	60.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	20.75	0.00	0.18
16	5.00	61.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	20.56	0.00	0.18
17	6.00	61.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	20.25	0.00	0.18
18	6.00	62.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	20.12	0.00	0.18
19	7.00	62.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	19.83	0.00	0.18
20	7.00	63.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	19.63	0.00	0.18
21	7.00	64.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	19.44	0.00	0.18
22	8.00	64.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	19.17	0.00	0.18
23	8.00	65.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	19.06	0.00	0.18
24	8.00	66.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	18.88	0.00	0.18
25	8.00	67.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	19.00	0.00	0.18
26	9.00	67.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	18.75	0.00	0.18
27	9.00	68.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	18.61	0.00	0.18
28	9.00	69.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	18.48	0.00	0.18
29	9.00	70.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	18.42	0.00	0.18
30	9.00	71.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	18.43	0.00	0.18
31	9.00	72.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	18.38	0.00	0.18
32	9.00	73.00	850.00	12000.00	42500.00	567643.77	567643.77	0.00	0.00	0.00	0.00	18.19	0.00	0.18
