some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	2.00	49.00	850.00	12000.00	42500.00	618544.83	618544.83	0.00	0.00	0.00	0.00	22.07	0.00	0.29
2	2.00	50.00	850.00	12000.00	42500.00	618544.83	618544.83	0.00	0.00	0.00	0.00	22.09	0.00	0.29
3	2.00	51.00	850.00	12000.00	42500.00	618544.83	618544.83	0.00	0.00	0.00	0.00	22.02	0.00	0.29
4	2.00	52.00	850.00	12000.00	42500.00	618544.83	618544.83	0.00	0.00	0.00	0.00	21.81	0.00	0.29
5	2.00	53.00	850.00	12000.00	42500.00	618544.83	618544.83	0.00	0.00	0.00	0.00	22.04	0.00	0.29
6	2.00	54.00	850.00	12000.00	42500.00	618544.83	618544.83	0.00	0.00	0.00	0.00	21.95	0.00	0.29
7	2.00	55.00	850.00	12000.00	42500.00	618544.83	618544.83	0.00	0.00	0.00	0.00	21.73	0.00	0.29
8	3.00	55.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	21.35	0.00	0.26
9	3.00	56.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	21.47	0.00	0.26
10	3.00	57.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	21.49	0.00	0.26
11	3.00	58.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	21.24	0.00	0.26
12	3.00	59.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	20.96	0.00	0.26
13	3.00	60.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	21.02	0.00	0.26
14	3.00	61.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	20.91	0.00	0.26
15	3.00	62.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	20.77	0.00	0.26
16	3.00	63.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	20.50	0.00	0.26
17	4.00	63.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	20.19	0.00	0.26
18	4.00	64.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	19.93	0.00	0.26
19	4.00	65.00	850.00	12000.00	42500.00	604304.66	604304.66	0.00	0.00	0.00	0.00	19.87	0.00	0.26
20	5.00	65.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.58	0.00	0.13
21	5.00	66.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.42	0.00	0.13
22	6.00	66.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.15	0.00	0.13
23	6.00	67.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.04	0.00	0.13
24	7.00	67.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.78	0.00	0.13
25	7.00	68.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.92	0.00	0.13
26	7.00	69.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.71	0.00	0.13
27	7.00	70.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.87	0.00	0.13
28	7.00	71.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.88	0.00	0.13
29	7.00	72.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.89	0.00	0.13
30	8.00	72.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.65	0.00	0.13
31	8.00	73.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.80	0.00	0.13
32	9.00	73.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.57	0.00	0.13
33	10.00	73.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.34	0.00	0.13
34	10.00	74.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.21	0.00	0.13
35	10.00	25.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.57	0.00	0.13
36	11.00	25.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.33	0.00	0.13
37	12.00	25.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.11	0.00	0.13
38	12.00	26.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.36	0.00	0.13
39	12.00	27.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.57	0.00	0.13
40	12.00	28.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.52	0.00	0.13
41	12.00	29.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.51	0.00	0.13
42	12.00	30.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.48	0.00	0.13
43	12.00	31.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.67	0.00	0.13
44	13.00	31.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.48	0.00	0.13
45	13.00	32.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.55	0.00	0.13
46	13.00	33.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.08	0.00	0.13
47	13.00	34.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.31	0.00	0.13
48	13.00	35.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.37	0.00	0.13
49	14.00	35.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.17	0.00	0.13
50	15.00	35.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.99	0.00	0.13
51	16.00	35.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.81	0.00	0.13
52	16.00	36.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.05	0.00	0.13
53	16.00	37.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.25	0.00	0.13
54	16.00	38.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.26	0.00	0.13
55	16.00	39.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.30	0.00	0.13
56	17.00	39.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.14	0.00	0.13
57	17.00	40.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.10	0.00	0.13
58	18.00	40.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	8.94	0.00	0.13
59	20.00	39.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.76	0.00	0.13
60	21.00	39.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.56	0.00	0.13
61	22.00	39.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.37	0.00	0.13
62	23.00	39.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.19	0.00	0.13
63	23.00	40.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.20	0.00	0.13
64	24.00	40.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.03	0.00	0.13
65	24.00	41.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.07	0.00	0.13
66	24.00	42.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.16	0.00	0.13
67	24.00	43.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.39	0.00	0.13
68	24.00	44.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.51	0.00	0.13
69	24.00	45.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.70	0.00	0.13
70	24.00	46.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.86	0.00	0.13
71	24.00	47.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.93	0.00	0.13
72	25.00	47.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.76	0.00	0.13
73	26.00	47.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.60	0.00	0.13
74	26.00	48.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.89	0.00	0.13
75	26.00	49.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.85	0.00	0.13
76	27.00	49.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.69	0.00	0.13
77	27.00	50.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.69	0.00	0.13
78	27.00	51.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.79	0.00	0.13
79	28.00	51.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.64	0.00	0.13
80	28.00	52.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.59	0.00	0.13
81	28.00	53.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.70	0.00	0.13
82	28.00	54.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.73	0.00	0.13
83	28.00	55.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.84	0.00	0.13
84	29.00	55.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.70	0.00	0.13
85	29.00	56.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.80	0.00	0.13
86	29.00	57.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.86	0.00	0.13
87	29.00	58.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.82	0.00	0.13
88	29.00	59.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.72	0.00	0.13
89	30.00	59.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.59	0.00	0.13
90	30.00	60.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.65	0.00	0.13
91	31.00	60.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.52	0.00	0.13
92	31.00	61.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.54	0.00	0.13
93	31.00	62.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.48	0.00	0.13
94	31.00	63.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.54	0.00	0.13
95	32.00	63.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.41	0.00	0.13
96	32.00	64.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.61	0.00	0.13
97	32.00	65.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.57	0.00	0.13
98	33.00	65.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.46	0.00	0.13
99	37.00	62.00	722.50	14400.00	36125.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.92	0.00	0.13
100	37.00	63.00	614.12	17280.00	30706.25	540981.31	540981.31	0.00	0.00	0.00	0.00	12.89	0.00	0.13
