Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	-1178297.20	-1175009.00	2572.71
1	-1177359.10	-1175009.00	2523.02
2	-1177470.60	-1175009.00	2673.09
3	-1178116.60	-1175009.00	2778.64
4	-1176824.60	-1175009.00	2394.85
5	-1176824.60	-1175009.00	2394.85
6	-1177086.40	-1175009.00	2249.18
7	-1178378.40	-1176318.00	2523.46
8	-1179923.70	-1176318.00	2360.48
9	-1180215.80	-1176318.00	1996.17
