Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	524269.00	509869.00	10394.23
1	517369.00	509869.00	3354.10
2	514369.00	509869.00	4153.31
3	511369.00	509869.00	2291.29
4	509869.00	509869.00	0.00
5	509869.00	509869.00	0.00
6	509869.00	509869.00	0.00
7	509869.00	509869.00	0.00
8	509869.00	509869.00	0.00
9	509869.00	509869.00	0.00
