Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	522769.00	509869.00	10976.79
1	513869.00	509869.00	3741.66
2	511369.00	509869.00	2291.29
3	509869.00	509869.00	0.00
4	509869.00	509869.00	0.00
5	509869.00	509869.00	0.00
6	509869.00	509869.00	0.00
7	509869.00	509869.00	0.00
8	509869.00	509869.00	0.00
9	509869.00	509869.00	0.00
