Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	-1176874.30	-1173894.00	2883.61
1	-1178389.30	-1173894.00	3147.44
2	-1178631.70	-1175009.00	2873.31
3	-1179015.90	-1175009.00	3025.73
4	-1177723.90	-1175009.00	3081.12
5	-1176562.80	-1175009.00	2504.94
6	-1177985.70	-1175009.00	2888.93
7	-1178631.70	-1175009.00	2873.31
8	-1179408.60	-1176318.00	2523.46
9	-1178136.00	-1173894.00	2809.91
