Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	-943437.20	0.00	471725.50
1	-1180154.00	-1175009.00	1786.02
2	-1062653.10	0.00	354218.05
3	-1180577.00	-1180354.00	446.00
4	-1062653.10	0.00	354218.05
5	-1180577.00	-1180354.00	446.00
6	-944617.70	0.00	472309.10
7	-1062430.10	0.00	354143.52
8	-1180688.50	-1180354.00	510.96
9	-1180577.00	-1180354.00	446.00
