Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	-1176509.50	-1173894.00	2451.18
1	-1177155.50	-1173894.00	2526.83
2	-1178074.20	-1173894.00	2878.24
3	-1178539.60	-1173894.00	2809.65
4	-1179589.20	-1176318.00	2190.70
5	-1180104.30	-1176318.00	1953.75
6	-1180215.80	-1176318.00	1996.17
7	-1180215.80	-1176318.00	1996.17
8	-1179700.70	-1176318.00	2254.24
9	-1177640.30	-1176318.00	2040.26
