Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	-518869.00	-499869.00	12409.67
1	-543969.00	-499869.00	49842.65
2	-565569.00	-515869.00	49550.08
3	-565569.00	-515869.00	49550.08
4	-566569.00	-515869.00	51066.72
5	-556169.00	-515869.00	44188.35
6	-582069.00	-540869.00	69587.07
7	-627869.00	-540869.00	97180.24
8	-692669.00	-540869.00	125634.23
9	-757369.00	-639869.00	117500.00
