Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	-519369.00	-499869.00	11056.67
1	-517369.00	-509869.00	6344.29
2	-517469.00	-509869.00	5902.54
3	-520769.00	-514869.00	5107.84
4	-520869.00	-515869.00	5000.00
5	-522869.00	-515869.00	4582.58
6	-532869.00	-515869.00	37960.51
7	-521869.00	-515869.00	4898.98
8	-544269.00	-515869.00	68695.27
9	-545269.00	-515869.00	68346.47
