Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	-525169.00	-509869.00	11322.99
1	-549069.00	-509869.00	56732.35
2	-550069.00	-509869.00	56490.35
3	-591669.00	-509869.00	69689.02
4	-651069.00	-509869.00	75985.26
5	-690069.00	-660869.00	44678.41
6	-680669.00	-660869.00	39663.08
7	-702069.00	-660869.00	50590.12
8	-755669.00	-660869.00	74700.47
9	-745269.00	-660869.00	79763.65
