Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	521369.00	509869.00	7433.03
1	513369.00	509869.00	2291.29
2	511369.00	509869.00	2291.29
3	509869.00	509869.00	0.00
4	509869.00	509869.00	0.00
5	509869.00	509869.00	0.00
6	509869.00	509869.00	0.00
7	509869.00	509869.00	0.00
8	509869.00	509869.00	0.00
9	509869.00	509869.00	0.00
