Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	-1178458.40	-1173894.00	3100.29
1	-1179750.40	-1173894.00	2436.20
2	-1179366.20	-1176318.00	2039.53
3	-1178851.10	-1176318.00	2093.16
4	-1178155.40	-1176318.00	2277.80
5	-1178782.00	-1176318.00	2484.10
6	-1179700.70	-1176318.00	2254.24
7	-1179700.70	-1176318.00	2254.24
8	-1061553.80	0.00	353857.96
9	-944214.10	0.00	472109.16
