Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	1175913.20	1180354.00	2455.99
1	1175428.40	1180354.00	2565.06
2	1175832.00	1180354.00	2960.34
3	1175186.00	1180354.00	2584.00
4	1175186.00	1180354.00	2584.00
5	1175186.00	1180354.00	2584.00
6	1175186.00	1180354.00	2584.00
7	1175186.00	1180354.00	2584.00
8	1175832.00	1180354.00	2960.34
9	1177770.00	1180354.00	3164.74
