Crossover rate: 0.75	Mutation rate: 0.05
Gen.	Avg. fitness	Best fitness	Std. fitness
0	523169.00	540869.00	10020.48
1	525869.00	535869.00	8366.60
2	524869.00	535869.00	7348.47
3	527869.00	535869.00	8124.04
4	528869.00	535869.00	8717.80
5	529369.00	535869.00	8077.75
6	556569.00	619869.00	41902.39
7	561169.00	650869.00	46245.11
8	597569.00	660869.00	52511.05
9	604769.00	660869.00	57366.28
