some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation
76	26.00	0.00	850.00	8500.00	42500.00	346466.55	346466.55	0.00	0.00	0.00	0.00	0.00	0.00
77	27.00	0.00	850.00	8500.00	42500.00	346466.55	346466.55	0.00	0.00	0.00	0.00	0.00	0.00
78	28.00	0.00	850.00	8500.00	42500.00	346466.55	346466.55	0.00	0.00	0.00	0.00	0.00	0.00
79	29.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
80	30.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
81	31.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
82	32.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
83	33.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
84	34.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
85	35.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
86	36.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
87	37.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
88	38.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
89	39.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
90	40.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
91	41.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
92	42.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
93	43.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
94	44.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
95	45.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
96	46.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
97	47.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
98	48.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
99	49.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
100	50.00	0.00	850.00	8500.00	42500.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
101	51.00	0.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
102	52.00	0.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
103	53.00	0.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
104	54.00	0.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
105	55.00	0.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
106	56.00	0.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
107	57.00	0.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
108	58.00	0.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.00	0.00
109	58.00	1.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.17	0.00
110	59.00	1.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.17	0.00
111	59.00	2.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.32	0.00
112	60.00	2.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.32	0.00
113	61.00	2.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.31	0.00
114	62.00	2.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.31	0.00
115	63.00	2.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.30	0.00
116	64.00	2.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.30	0.00
117	64.00	3.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.43	0.00
118	64.00	4.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.56	0.00
119	65.00	4.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.55	0.00
120	65.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.94	0.00
121	66.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.92	0.00
122	67.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.91	0.00
123	68.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.90	0.00
124	69.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.88	0.00
125	70.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.87	0.00
126	71.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.86	0.00
127	72.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.85	0.00
128	73.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.84	0.00
129	74.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.83	0.00
130	25.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.18	0.00
131	26.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.11	0.00
132	27.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.05	0.00
133	28.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.98	0.00
134	29.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.93	0.00
135	30.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.87	0.00
136	31.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.82	0.00
137	32.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.77	0.00
138	33.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.72	0.00
139	34.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.68	0.00
140	35.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.64	0.00
141	36.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.60	0.00
142	37.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.56	0.00
143	38.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.52	0.00
144	39.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.49	0.00
145	40.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.46	0.00
146	41.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.42	0.00
147	42.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.39	0.00
148	43.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.36	0.00
149	44.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.34	0.00
150	45.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.31	0.00
151	46.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.28	0.00
152	47.00	5.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.26	0.00
153	47.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.43	0.00
154	48.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.40	0.00
155	49.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.38	0.00
156	50.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.35	0.00
157	51.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.33	0.00
158	52.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.31	0.00
159	53.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.28	0.00
160	54.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.26	0.00
161	55.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.24	0.00
162	56.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.22	0.00
163	57.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.20	0.00
164	58.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.18	0.00
165	59.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.17	0.00
166	60.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.15	0.00
167	61.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.13	0.00
168	62.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.11	0.00
169	63.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.10	0.00
170	64.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.08	0.00
171	65.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.07	0.00
172	66.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.05	0.00
173	67.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.04	0.00
174	68.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.02	0.00
175	69.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.01	0.00
176	70.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.00	0.00
177	71.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.98	0.00
178	72.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.97	0.00
179	73.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.96	0.00
180	74.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	0.95	0.00
181	25.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.44	0.00
182	26.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.37	0.00
183	27.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.29	0.00
184	28.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.23	0.00
185	29.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.16	0.00
186	30.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.10	0.00
187	31.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	2.05	0.00
188	32.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.99	0.00
189	33.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.94	0.00
190	34.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.89	0.00
191	35.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.85	0.00
192	36.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.80	0.00
193	37.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.76	0.00
194	38.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.72	0.00
195	39.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.68	0.00
196	40.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.65	0.00
197	41.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.61	0.00
198	42.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.58	0.00
199	43.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.55	0.00
200	44.00	6.00	722.50	7225.00	36125.00	344042.69	344042.69	0.00	0.00	0.00	0.00	1.51	0.00
201	45.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.48	0.00
202	46.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.46	0.00
203	47.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.43	0.00
204	48.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.40	0.00
205	49.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.38	0.00
206	50.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.35	0.00
207	51.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.33	0.00
208	52.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.31	0.00
209	53.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.28	0.00
210	54.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.26	0.00
211	55.00	6.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.24	0.00
212	55.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.34	0.00
213	56.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.32	0.00
214	57.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.30	0.00
215	58.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.28	0.00
216	59.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.26	0.00
217	60.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.24	0.00
218	61.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.22	0.00
219	62.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.20	0.00
220	63.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.19	0.00
221	64.00	7.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.17	0.00
222	64.00	8.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.50	0.00
223	65.00	8.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.48	0.00
224	66.00	8.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.46	0.00
225	67.00	8.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.44	0.00
226	68.00	8.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.42	0.00
227	69.00	8.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.40	0.00
228	70.00	8.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.38	0.00
229	71.00	8.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.37	0.00
230	71.00	9.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.47	0.00
231	72.00	9.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.45	0.00
232	73.00	9.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.43	0.00
233	74.00	9.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	1.41	0.00
234	25.00	9.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	3.45	0.00
235	26.00	9.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	3.35	0.00
236	27.00	9.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	3.26	0.00
237	28.00	9.00	614.12	8670.00	30706.25	344042.69	344042.69	0.00	0.00	0.00	0.00	3.17	0.00
