some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	0.00	51.00	1200.00	12000.00	60000.00	1226123.54	0.00	0.00	29.14	0.00	430.80	77.22	3.14	0.00
2	0.00	52.00	1200.00	12000.00	60000.00	1014753.72	0.00	0.00	8.90	0.00	422.52	75.90	3.08	0.00
3	0.00	53.00	1200.00	12000.00	60000.00	1014753.72	0.00	0.00	8.90	0.00	414.55	75.22	3.02	0.00
4	0.00	54.00	1200.00	12000.00	60000.00	1014753.72	0.00	0.00	8.90	0.00	411.27	75.05	3.02	0.00
5	0.00	55.00	1200.00	12000.00	60000.00	1014753.72	0.00	0.00	8.90	0.00	403.80	74.77	2.96	0.00
6	0.00	56.00	1200.00	12000.00	60000.00	1005155.26	0.00	14.12	8.91	0.00	396.84	73.60	2.91	0.00
7	0.00	57.00	1200.00	12000.00	60000.00	1005155.26	0.00	14.12	8.91	0.00	389.88	72.69	2.86	0.00
8	0.00	58.00	1200.00	12000.00	60000.00	1005155.26	0.00	14.12	8.91	0.00	383.15	72.28	2.81	0.00
9	0.00	59.00	1200.00	12000.00	60000.00	1005155.26	0.00	14.12	8.91	0.00	395.99	72.66	2.90	0.00
10	0.00	60.00	1200.00	12000.00	60000.00	912754.42	0.00	0.00	1.41	0.00	389.39	71.47	2.85	0.00
11	0.00	61.00	1200.00	12000.00	60000.00	912754.42	0.00	0.00	1.41	0.00	383.24	70.45	2.80	0.00
12	0.00	62.00	1200.00	12000.00	60000.00	912754.42	0.00	0.00	1.41	0.00	377.05	69.42	2.76	0.00
13	1.00	62.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	371.07	68.32	2.71	0.24
14	1.00	63.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	365.27	67.65	2.67	0.24
15	1.00	64.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	359.65	67.54	2.63	0.24
16	1.00	65.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	354.20	67.02	2.59	0.24
17	1.00	66.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	348.92	66.36	2.55	0.24
18	1.00	67.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	343.78	66.15	2.51	0.24
19	1.00	68.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	338.80	66.09	2.48	0.24
20	1.00	69.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	333.96	65.24	2.44	0.24
21	1.00	70.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	329.26	64.67	2.41	0.24
22	1.00	71.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	324.69	63.88	2.38	0.24
23	1.00	72.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	320.24	63.22	2.34	0.24
24	1.00	73.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	315.91	62.74	2.31	0.24
25	1.00	74.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	311.70	62.14	2.28	0.24
26	1.00	25.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	186.29	42.52	1.19	0.24
27	1.00	26.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	179.39	41.46	1.15	0.24
28	1.00	27.00	1200.00	12000.00	60000.00	912754.42	980669.52	0.00	1.41	0.00	172.98	40.18	1.11	0.24
