some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	3.00	48.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	21.71	0.00	0.20
2	3.00	49.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	21.35	0.00	0.20
3	3.00	50.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	21.16	0.00	0.20
4	3.00	51.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	21.23	0.00	0.20
5	3.00	52.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	20.95	0.00	0.20
6	3.00	53.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	20.72	0.00	0.20
7	3.00	54.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	20.61	0.00	0.20
8	3.00	55.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	20.30	0.00	0.20
9	3.00	56.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	20.35	0.00	0.20
10	4.00	56.00	850.00	12000.00	42500.00	574915.35	574915.35	0.00	0.00	0.00	0.00	20.01	0.00	0.20
11	5.00	56.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.68	0.00	0.13
12	5.00	57.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.42	0.00	0.13
13	5.00	58.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	19.19	0.00	0.13
14	5.00	59.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.94	0.00	0.13
15	6.00	59.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.65	0.00	0.13
16	6.00	60.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.66	0.00	0.13
17	6.00	61.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.68	0.00	0.13
18	6.00	62.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.57	0.00	0.13
19	6.00	63.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.57	0.00	0.13
20	7.00	63.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.30	0.00	0.13
21	7.00	64.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.21	0.00	0.13
22	7.00	65.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.05	0.00	0.13
23	7.00	66.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	18.14	0.00	0.13
24	7.00	67.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	17.93	0.00	0.13
25	7.00	68.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	17.85	0.00	0.13
26	7.00	69.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	17.77	0.00	0.13
27	7.00	70.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	17.68	0.00	0.13
28	7.00	71.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	17.52	0.00	0.13
29	7.00	72.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	17.42	0.00	0.13
30	7.00	73.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	17.43	0.00	0.13
31	7.00	74.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	17.32	0.00	0.13
32	7.00	25.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.65	0.00	0.13
33	8.00	25.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.36	0.00	0.13
34	8.00	26.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	10.52	0.00	0.13
35	9.00	26.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	10.22	0.00	0.13
36	10.00	26.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.94	0.00	0.13
37	10.00	27.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	9.87	0.00	0.13
38	10.00	28.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.33	0.00	0.13
39	10.00	29.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.42	0.00	0.13
40	10.00	30.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.42	0.00	0.13
41	10.00	31.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.21	0.00	0.13
42	11.00	31.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	10.94	0.00	0.13
43	11.00	32.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.17	0.00	0.13
44	11.00	33.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.56	0.00	0.13
45	11.00	34.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.39	0.00	0.13
46	11.00	35.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.36	0.00	0.13
47	11.00	36.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.74	0.00	0.13
48	12.00	36.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.50	0.00	0.13
49	12.00	37.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.38	0.00	0.13
50	12.00	38.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.21	0.00	0.13
51	12.00	39.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.05	0.00	0.13
52	12.00	40.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.88	0.00	0.13
53	12.00	41.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.34	0.00	0.13
54	12.00	42.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.43	0.00	0.13
55	12.00	43.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.27	0.00	0.13
56	12.00	44.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.10	0.00	0.13
57	12.00	45.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.94	0.00	0.13
58	12.00	46.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.93	0.00	0.13
59	12.00	47.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.83	0.00	0.13
60	12.00	48.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.83	0.00	0.13
61	12.00	49.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.69	0.00	0.13
62	12.00	50.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.95	0.00	0.13
63	12.00	51.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.95	0.00	0.13
64	12.00	52.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.15	0.00	0.13
65	12.00	53.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.00	0.00	0.13
66	13.00	53.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.81	0.00	0.13
67	13.00	54.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.78	0.00	0.13
68	13.00	55.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.14	0.00	0.13
69	14.00	55.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.96	0.00	0.13
70	14.00	56.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.87	0.00	0.13
71	14.00	57.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.82	0.00	0.13
72	14.00	58.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.86	0.00	0.13
73	14.00	59.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.93	0.00	0.13
74	14.00	60.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.21	0.00	0.13
75	14.00	61.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.52	0.00	0.13
76	15.00	61.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.35	0.00	0.13
77	15.00	62.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.46	0.00	0.13
78	16.00	62.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.30	0.00	0.13
79	16.00	63.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.48	0.00	0.13
80	17.00	63.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.33	0.00	0.13
81	17.00	64.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.35	0.00	0.13
82	17.00	65.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.34	0.00	0.13
83	18.00	65.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.19	0.00	0.13
84	19.00	65.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	12.05	0.00	0.13
85	19.00	66.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.94	0.00	0.13
86	19.00	67.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.93	0.00	0.13
87	19.00	68.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.88	0.00	0.13
88	19.00	69.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.78	0.00	0.13
89	19.00	70.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.69	0.00	0.13
90	19.00	71.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.80	0.00	0.13
91	19.00	72.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.70	0.00	0.13
92	19.00	73.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.88	0.00	0.13
93	19.00	74.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	11.93	0.00	0.13
94	19.00	25.00	850.00	12000.00	42500.00	540981.31	540981.31	0.00	0.00	0.00	0.00	6.44	0.00	0.13
