some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	3.00	48.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	22.90	0.00	0.36
2	3.00	49.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	22.68	0.00	0.36
3	3.00	50.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	22.67	0.00	0.36
4	3.00	51.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	22.34	0.00	0.36
5	4.00	51.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	21.94	0.00	0.36
6	5.00	51.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	21.54	0.00	0.36
7	5.00	52.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	21.31	0.00	0.36
8	5.00	53.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	21.43	0.00	0.36
9	5.00	54.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	21.23	0.00	0.36
10	6.00	54.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	20.88	0.00	0.36
11	6.00	55.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	21.03	0.00	0.36
12	6.00	56.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	20.91	0.00	0.36
13	7.00	56.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	20.58	0.00	0.36
14	7.00	57.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	20.51	0.00	0.36
15	7.00	58.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	20.39	0.00	0.36
16	7.00	59.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	20.19	0.00	0.36
17	8.00	59.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.89	0.00	0.36
18	8.00	60.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.86	0.00	0.36
19	8.00	61.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.74	0.00	0.36
20	8.00	62.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.94	0.00	0.36
21	9.00	62.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.66	0.00	0.36
22	10.00	62.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.39	0.00	0.36
23	10.00	63.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.17	0.00	0.36
24	10.00	64.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.30	0.00	0.36
25	10.00	65.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.15	0.00	0.36
26	10.00	66.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.13	0.00	0.36
27	10.00	67.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.18	0.00	0.36
28	10.00	68.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.16	0.00	0.36
29	10.00	69.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.23	0.00	0.36
30	10.00	70.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.12	0.00	0.36
31	10.00	71.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	19.07	0.00	0.36
32	10.00	72.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	18.92	0.00	0.36
33	10.00	73.00	850.00	12000.00	42500.00	652478.87	652478.87	0.00	0.00	0.00	0.00	18.93	0.00	0.36
