some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation
19	0.00	69.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	854.21	168.03	5.00
20	0.00	70.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	846.71	168.60	4.93
21	0.00	71.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	846.79	169.00	4.94
22	0.00	72.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	843.77	169.75	4.92
23	0.00	73.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	838.66	169.42	4.85
24	0.00	74.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	830.64	168.64	4.78
25	0.00	25.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	430.32	136.03	1.80
26	0.00	26.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	429.37	136.74	1.73
27	0.00	27.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	444.09	140.06	1.78
28	0.00	28.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	436.99	139.07	1.71
29	0.00	29.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	433.95	138.04	1.66
30	0.00	30.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	447.13	142.95	1.70
31	0.00	31.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	447.03	141.60	1.77
32	0.00	32.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	443.97	141.80	1.72
33	0.00	33.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	445.45	148.40	1.70
34	0.00	34.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	437.40	148.16	1.71
35	0.00	35.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	442.97	147.93	1.77
36	0.00	36.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	454.01	148.75	1.86
37	0.00	37.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	461.91	151.03	1.86
38	0.00	38.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	467.54	157.88	1.89
39	0.00	39.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	475.49	157.57	1.97
40	0.00	40.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	466.63	162.59	1.95
41	0.00	41.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	464.92	168.67	2.00
42	0.00	42.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	467.71	167.73	1.98
43	0.00	43.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	468.32	166.06	2.05
44	0.00	44.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	469.92	165.49	2.07
45	0.00	45.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	463.30	165.31	2.07
46	0.00	46.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	458.71	164.36	2.07
47	0.00	47.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	451.01	163.76	2.02
48	0.00	48.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	451.38	162.95	2.02
49	0.00	49.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	454.71	170.30	2.02
50	0.00	50.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	465.17	171.98	2.06
51	0.00	51.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	469.30	174.78	2.08
52	0.00	52.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	468.88	174.67	2.04
53	0.00	53.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	479.40	177.16	2.09
54	0.00	54.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	479.08	176.58	2.11
55	0.00	55.00	1200.00	12000.00	60000.00	2599896.76	0.00	441.28	73.94	2.00	474.95	177.82	2.11
56	0.00	56.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	466.78	176.25	2.07
57	0.00	57.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	469.68	175.35	2.11
58	0.00	58.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	473.23	180.24	2.12
59	0.00	59.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	468.52	178.64	2.08
60	0.00	60.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	464.80	177.70	2.05
61	0.00	61.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	457.46	178.00	2.02
62	0.00	62.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	463.42	180.57	2.03
63	0.00	63.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	459.96	179.56	2.00
64	0.00	64.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	461.17	181.60	1.98
65	0.00	65.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	459.44	182.37	1.95
66	0.00	66.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	453.67	182.10	1.92
67	0.00	67.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	456.30	182.39	1.94
68	0.00	68.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	459.32	184.28	1.97
69	0.00	69.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	454.63	185.43	1.94
70	0.00	70.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	453.93	184.83	1.91
71	0.00	71.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	461.09	185.10	1.94
72	0.00	72.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	465.45	184.39	2.01
73	0.00	73.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	462.44	184.47	2.03
74	0.00	74.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	459.51	183.52	2.00
75	0.00	25.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	338.31	124.11	1.60
76	0.00	26.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	343.53	126.90	1.73
77	0.00	27.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	344.90	126.99	1.74
78	0.00	28.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	363.22	132.28	1.79
79	0.00	29.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	358.43	132.71	1.72
80	0.00	30.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	374.50	137.09	1.83
81	0.00	31.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	389.53	137.69	1.94
82	0.00	32.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	388.89	138.26	1.94
83	0.00	33.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	400.30	139.22	1.97
84	0.00	34.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	389.03	141.09	1.94
85	0.00	35.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	377.92	141.06	1.89
86	0.00	36.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	367.42	140.59	1.83
87	0.00	37.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	369.05	140.17	1.89
88	0.00	38.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	371.02	140.21	1.95
89	0.00	39.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	378.61	154.41	2.03
90	0.00	40.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	386.04	164.77	2.05
91	0.00	41.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	382.42	165.93	2.07
92	0.00	42.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	379.68	169.32	2.05
93	0.00	43.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	379.70	171.13	2.05
94	0.00	44.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	379.56	172.68	2.07
95	0.00	45.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	379.59	175.26	2.07
96	0.00	46.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	376.22	174.53	2.02
97	0.00	47.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	382.15	174.93	2.11
98	0.00	48.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	379.26	175.21	2.08
99	0.00	49.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	384.51	177.37	2.10
100	0.00	50.00	1200.00	12000.00	60000.00	2290548.61	0.00	17.10	90.32	0.00	398.89	179.33	2.16
101	0.00	51.00	1440.00	14400.00	72000.00	2511420.61	0.00	17.10	90.32	0.00	391.41	179.65	2.14
102	0.00	52.00	1440.00	14400.00	72000.00	2511420.61	0.00	17.10	90.32	0.00	390.59	182.40	2.10
103	0.00	53.00	1440.00	14400.00	72000.00	2511420.61	0.00	17.10	90.32	0.00	404.05	184.19	2.15
104	0.00	54.00	1440.00	14400.00	72000.00	2511420.61	0.00	17.10	90.32	0.00	417.59	184.63	2.17
105	0.00	55.00	1440.00	14400.00	72000.00	2511420.61	0.00	17.10	90.32	0.00	410.31	184.58	2.15
106	0.00	56.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	406.47	182.50	2.11
107	0.00	57.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	411.94	181.34	2.16
108	0.00	58.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	415.41	181.77	2.19
109	0.00	59.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	408.47	180.98	2.17
110	0.00	60.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	404.54	183.57	2.13
111	0.00	61.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	416.52	183.84	2.15
112	0.00	62.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	416.70	183.24	2.18
113	0.00	63.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	418.47	184.72	2.21
114	0.00	64.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	421.51	185.00	2.23
115	0.00	65.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	420.41	185.51	2.25
116	0.00	66.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	419.33	184.57	2.21
117	0.00	67.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	415.17	183.04	2.18
118	0.00	68.00	1440.00	14400.00	72000.00	2322711.02	0.00	195.36	67.77	0.00	419.17	183.23	2.22
119	0.00	69.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	414.24	181.45	2.19
120	0.00	70.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	410.79	186.36	2.16
121	0.00	71.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	410.58	187.23	2.15
122	0.00	72.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	408.36	187.55	2.12
123	0.00	73.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	414.97	188.02	2.18
124	0.00	74.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	414.49	188.48	2.15
125	0.00	25.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	267.48	120.49	0.84
126	0.00	26.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	260.22	121.51	0.81
127	0.00	27.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	254.90	120.97	0.78
128	0.00	28.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	271.45	125.56	0.89
129	0.00	29.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	279.56	134.10	0.90
130	0.00	30.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	273.02	133.74	0.87
131	0.00	31.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	273.74	134.35	0.87
132	0.00	32.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	293.84	141.46	1.09
133	0.00	33.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	303.89	144.15	1.24
134	0.00	34.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	296.36	148.53	1.24
135	0.00	35.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	294.31	147.67	1.20
136	0.00	36.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	291.56	145.75	1.17
137	0.00	37.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	293.48	146.36	1.16
138	0.00	38.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	295.78	149.93	1.18
139	0.00	39.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	306.13	156.02	1.23
140	0.00	40.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	307.16	155.02	1.23
141	0.00	41.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	299.67	154.81	1.20
142	0.00	42.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	295.05	154.76	1.17
143	0.00	43.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	296.62	160.25	1.21
144	0.00	44.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	302.14	164.71	1.30
145	0.00	45.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	296.70	162.56	1.27
146	0.00	46.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	303.03	165.38	1.37
147	0.00	47.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	306.95	165.38	1.38
148	0.00	48.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	310.43	167.19	1.46
149	0.00	49.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	314.07	168.35	1.47
150	0.00	50.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	310.12	167.06	1.44
151	0.00	51.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	308.85	167.32	1.47
152	0.00	52.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	320.24	170.32	1.58
153	0.00	53.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	314.40	169.75	1.57
154	0.00	54.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	315.62	169.98	1.57
155	0.00	55.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	312.80	169.20	1.55
156	0.00	56.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	310.08	168.23	1.52
157	0.00	57.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	324.56	168.52	1.54
158	0.00	58.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	325.64	170.15	1.57
159	0.00	59.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	322.64	169.62	1.56
160	0.00	60.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	323.31	173.42	1.57
161	0.00	61.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	318.18	172.59	1.54
162	0.00	62.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	314.93	171.61	1.52
163	0.00	63.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	329.53	172.53	1.59
164	0.00	64.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	328.63	172.11	1.61
165	0.00	65.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	337.43	171.57	1.65
166	0.00	66.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	336.57	171.13	1.64
167	0.00	67.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	331.54	171.21	1.61
168	0.00	68.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	333.72	170.58	1.65
169	0.00	69.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	331.72	169.31	1.62
170	0.00	70.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	329.67	171.40	1.60
171	0.00	71.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	330.23	171.72	1.58
172	0.00	72.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	331.34	171.68	1.58
173	0.00	73.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	335.05	172.89	1.59
174	0.00	74.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	330.52	171.85	1.57
175	0.00	25.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	152.45	104.03	0.32
176	0.00	26.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	148.79	102.49	0.31
177	0.00	27.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	149.68	117.41	0.30
178	0.00	28.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	158.40	117.83	0.32
179	0.00	29.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	177.05	128.34	0.45
180	0.00	30.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	195.50	135.15	0.53
181	0.00	31.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	238.19	143.05	0.84
182	0.00	32.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	263.45	142.44	0.97
183	0.00	33.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	255.47	140.91	0.94
184	0.00	34.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	254.77	140.26	0.94
185	0.00	35.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	253.07	138.39	0.91
186	0.00	36.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	272.33	147.39	1.03
187	0.00	37.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	266.52	145.78	1.00
188	0.00	38.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	264.65	143.49	0.97
189	0.00	39.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	268.28	157.45	0.97
190	0.00	40.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	279.06	164.33	1.05
191	0.00	41.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	281.35	163.30	1.07
192	0.00	42.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	285.49	164.19	1.10
193	0.00	43.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	278.85	170.06	1.07
194	0.00	44.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	276.02	168.72	1.09
195	0.00	45.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	270.11	167.61	1.07
196	0.00	46.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	264.41	167.08	1.07
197	0.00	47.00	1440.00	14400.00	72000.00	2082176.40	0.00	78.64	60.55	0.00	265.14	166.91	1.09
198	0.00	48.00	1440.00	14400.00	72000.00	1626888.20	0.00	0.00	38.48	0.00	259.62	164.23	1.06
199	0.00	49.00	1440.00	14400.00	72000.00	1626888.20	0.00	0.00	38.48	0.00	255.10	162.96	1.04
200	0.00	50.00	1440.00	14400.00	72000.00	1626888.20	0.00	0.00	38.48	0.00	255.27	162.18	1.02
201	0.00	51.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	263.98	170.93	1.06
202	0.00	52.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	278.31	172.67	1.17
203	0.00	53.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	281.74	172.50	1.17
204	0.00	54.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	294.00	176.06	1.24
205	0.00	55.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	291.46	176.01	1.25
206	0.00	56.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	289.12	174.49	1.23
207	0.00	57.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	284.18	174.62	1.23
208	0.00	58.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	280.29	174.81	1.22
209	0.00	59.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	281.99	178.80	1.24
210	0.00	60.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	287.53	184.19	1.25
211	0.00	61.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	284.11	183.15	1.23
212	0.00	62.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	281.69	182.85	1.23
213	0.00	63.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	284.83	182.90	1.22
214	0.00	64.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	281.27	180.98	1.20
215	0.00	65.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	283.35	180.51	1.25
216	0.00	66.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	293.55	183.77	1.30
217	0.00	67.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	301.53	187.70	1.34
218	0.00	68.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	303.08	186.61	1.35
219	0.00	69.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	302.22	186.40	1.35
220	0.00	70.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	306.21	186.56	1.41
221	0.00	71.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	316.64	191.21	1.46
222	0.00	72.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	316.34	190.87	1.46
223	0.00	73.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	321.59	193.00	1.48
224	0.00	74.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	317.24	192.17	1.47
225	0.00	25.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	119.81	93.36	0.24
226	0.00	26.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	145.56	105.27	0.38
227	0.00	27.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	142.29	105.64	0.37
228	0.00	28.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	137.42	105.07	0.36
229	0.00	29.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	145.45	112.74	0.45
230	0.00	30.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	146.21	112.83	0.43
231	0.00	31.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	173.69	114.45	0.68
232	0.00	32.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	168.26	113.52	0.66
233	0.00	33.00	1728.00	17280.00	86400.00	1737710.60	0.00	0.00	38.48	0.00	166.70	113.74	0.64
