some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	2.00	49.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	20.24	0.00	0.41
2	2.00	50.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	20.20	0.00	0.41
3	2.00	51.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	20.06	0.00	0.41
4	2.00	52.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.74	0.00	0.41
5	2.00	53.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.68	0.00	0.41
6	2.00	54.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.39	0.00	0.41
7	2.00	55.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.59	0.00	0.41
8	2.00	56.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.77	0.00	0.41
9	3.00	56.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.44	0.00	0.41
10	3.00	57.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.16	0.00	0.41
11	3.00	58.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.36	0.00	0.41
12	3.00	59.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.29	0.00	0.41
13	3.00	60.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.28	0.00	0.41
14	3.00	61.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	19.04	0.00	0.41
15	3.00	62.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.92	0.00	0.41
16	3.00	63.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.75	0.00	0.41
17	3.00	64.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.50	0.00	0.41
18	4.00	64.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.23	0.00	0.41
19	4.00	65.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.31	0.00	0.41
20	4.00	66.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.51	0.00	0.41
21	4.00	67.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.50	0.00	0.41
22	4.00	68.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.58	0.00	0.41
23	4.00	69.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.71	0.00	0.41
24	4.00	70.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.57	0.00	0.41
25	4.00	71.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.48	0.00	0.41
26	4.00	72.00	850.00	12000.00	42500.00	653584.13	679141.33	0.00	1.91	0.00	0.00	18.27	0.00	0.41
