some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	4.00	47.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	19.89	0.00	0.25
2	4.00	48.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	19.89	0.00	0.25
3	4.00	49.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	19.73	0.00	0.25
4	5.00	49.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	19.36	0.00	0.25
5	5.00	50.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	19.45	0.00	0.25
6	5.00	51.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	19.48	0.00	0.25
7	5.00	52.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	19.24	0.00	0.25
8	5.00	53.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	19.08	0.00	0.25
9	5.00	54.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	18.91	0.00	0.25
10	6.00	54.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	18.60	0.00	0.25
11	6.00	55.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	18.67	0.00	0.25
12	6.00	56.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	18.42	0.00	0.25
13	7.00	56.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	18.12	0.00	0.25
14	7.00	57.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	18.20	0.00	0.25
15	7.00	58.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	18.32	0.00	0.25
16	8.00	58.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	18.04	0.00	0.25
17	9.00	58.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	17.78	0.00	0.25
18	9.00	59.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	17.64	0.00	0.25
19	10.00	59.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	17.38	0.00	0.25
20	10.00	60.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	17.35	0.00	0.25
21	10.00	61.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	17.27	0.00	0.25
22	10.00	62.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	17.39	0.00	0.25
23	10.00	63.00	850.00	12000.00	42500.00	601577.81	601577.81	0.00	0.00	0.00	0.00	17.31	0.00	0.25
