some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation
21	8.00	63.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	15.09	0.00
22	8.00	64.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	15.09	0.00
23	8.00	65.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	14.93	0.00
24	8.00	66.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	14.92	0.00
25	8.00	67.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	14.92	0.00
26	8.00	68.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	14.98	0.00
27	8.00	69.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	15.02	0.00
28	8.00	70.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	15.37	0.00
29	8.00	71.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	15.46	0.00
30	9.00	71.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	15.27	0.00
31	9.00	72.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	15.27	0.00
32	9.00	73.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	15.26	0.00
33	9.00	74.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	15.26	0.00
34	9.00	25.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.36	0.00
35	9.00	26.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.29	0.00
36	9.00	27.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.11	0.00
37	9.00	28.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.37	0.00
38	9.00	29.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.45	0.00
39	9.00	30.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.62	0.00
40	9.00	31.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.77	0.00
41	10.00	31.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.53	0.00
42	11.00	31.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.30	0.00
43	11.00	32.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.35	0.00
44	12.00	32.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.14	0.00
45	12.00	33.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.27	0.00
46	12.00	34.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.29	0.00
47	12.00	35.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.60	0.00
48	12.00	36.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	9.87	0.00
49	12.00	37.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.60	0.00
50	12.00	38.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.69	0.00
51	12.00	39.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.70	0.00
52	12.00	40.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.72	0.00
53	12.00	41.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.65	0.00
54	12.00	42.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.81	0.00
55	12.00	43.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.74	0.00
56	13.00	43.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.55	0.00
57	13.00	44.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.49	0.00
58	13.00	45.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.70	0.00
59	13.00	46.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.76	0.00
60	13.00	47.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.05	0.00
61	13.00	48.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.09	0.00
62	14.00	48.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.90	0.00
63	14.00	49.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.18	0.00
64	15.00	49.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.99	0.00
65	15.00	50.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.06	0.00
66	16.00	50.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.87	0.00
67	16.00	51.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.88	0.00
68	16.00	52.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.91	0.00
69	16.00	53.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.78	0.00
70	16.00	54.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.65	0.00
71	16.00	55.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.53	0.00
72	17.00	55.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.37	0.00
73	17.00	56.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.36	0.00
74	17.00	57.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.52	0.00
75	17.00	58.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.47	0.00
76	17.00	59.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.19	0.00
77	17.00	60.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.14	0.00
78	17.00	61.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.13	0.00
79	17.00	62.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.12	0.00
80	17.00	63.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.20	0.00
81	17.00	64.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.33	0.00
82	18.00	64.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.18	0.00
83	19.00	64.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.03	0.00
84	19.00	65.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.16	0.00
85	19.00	66.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.13	0.00
86	19.00	67.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.18	0.00
87	19.00	68.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	12.12	0.00
88	20.00	68.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.98	0.00
89	20.00	69.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.93	0.00
90	20.00	70.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.92	0.00
91	20.00	71.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.86	0.00
92	20.00	72.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.89	0.00
93	20.00	73.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.98	0.00
94	20.00	74.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.93	0.00
95	20.00	25.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	6.57	0.00
96	20.00	26.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	6.76	0.00
97	21.00	26.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	6.61	0.00
98	21.00	27.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	6.92	0.00
99	21.00	28.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.00	0.00
100	21.00	29.00	850.00	12000.00	42500.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.09	0.00
101	21.00	30.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.18	0.00
102	21.00	31.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.38	0.00
103	21.00	32.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.46	0.00
104	21.00	33.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	8.96	0.00
105	22.00	33.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	8.80	0.00
106	22.00	34.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	8.84	0.00
107	22.00	35.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	8.89	0.00
108	22.00	36.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	8.87	0.00
109	22.00	37.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	8.92	0.00
110	22.00	38.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.19	0.00
111	22.00	39.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.24	0.00
112	23.00	39.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	11.06	0.00
113	24.00	39.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.89	0.00
114	24.00	40.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.84	0.00
115	25.00	40.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.68	0.00
116	25.00	41.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.56	0.00
117	25.00	42.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.46	0.00
118	25.00	43.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.64	0.00
119	26.00	43.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.48	0.00
120	26.00	44.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.66	0.00
121	26.00	45.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.67	0.00
122	26.00	46.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.82	0.00
123	27.00	46.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.67	0.00
124	28.00	46.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.53	0.00
125	29.00	46.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.39	0.00
126	29.00	47.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.44	0.00
127	29.00	48.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.50	0.00
128	29.00	49.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.47	0.00
129	29.00	50.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.77	0.00
130	30.00	50.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.64	0.00
131	31.00	50.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.50	0.00
132	32.00	50.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.38	0.00
133	33.00	50.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.25	0.00
134	33.00	51.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.23	0.00
135	33.00	52.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.27	0.00
136	33.00	53.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.24	0.00
137	33.00	54.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.38	0.00
138	33.00	55.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.87	0.00
139	34.00	55.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.75	0.00
140	34.00	56.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.66	0.00
141	35.00	56.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.54	0.00
142	36.00	56.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.43	0.00
143	36.00	57.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.40	0.00
144	36.00	58.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.48	0.00
145	36.00	59.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.49	0.00
146	36.00	60.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.41	0.00
147	36.00	61.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.74	0.00
148	37.00	61.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.63	0.00
149	37.00	62.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.64	0.00
150	38.00	62.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.53	0.00
151	38.00	63.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.45	0.00
152	39.00	63.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.35	0.00
153	39.00	64.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.33	0.00
154	39.00	65.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.56	0.00
155	39.00	66.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.58	0.00
156	40.00	66.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.48	0.00
157	40.00	67.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.41	0.00
158	40.00	68.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.45	0.00
159	41.00	68.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.35	0.00
160	41.00	69.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.33	0.00
161	41.00	70.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.34	0.00
162	42.00	70.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.25	0.00
163	42.00	71.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.28	0.00
164	43.00	71.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.19	0.00
165	44.00	71.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.11	0.00
166	44.00	72.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.12	0.00
167	44.00	73.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.23	0.00
168	44.00	74.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	10.24	0.00
169	44.00	25.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	4.51	0.00
170	44.00	26.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	4.60	0.00
171	44.00	27.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.28	0.00
172	44.00	28.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.25	0.00
173	44.00	29.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.27	0.00
174	44.00	30.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.39	0.00
175	44.00	31.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.36	0.00
176	45.00	31.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.29	0.00
177	45.00	32.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.31	0.00
178	45.00	33.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.56	0.00
179	46.00	33.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.49	0.00
180	46.00	34.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.74	0.00
181	46.00	35.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.71	0.00
182	47.00	35.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.64	0.00
183	47.00	36.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.74	0.00
184	47.00	37.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.71	0.00
185	47.00	38.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.77	0.00
186	47.00	39.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.80	0.00
187	47.00	40.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	5.97	0.00
188	47.00	41.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	6.02	0.00
189	47.00	42.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	6.08	0.00
190	47.00	43.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.29	0.00
191	48.00	43.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.21	0.00
192	49.00	43.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.14	0.00
193	49.00	44.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.09	0.00
194	50.00	44.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.01	0.00
195	51.00	44.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	6.94	0.00
196	51.00	45.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	6.90	0.00
197	52.00	45.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	6.83	0.00
198	52.00	46.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.16	0.00
199	52.00	47.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.11	0.00
200	53.00	47.00	722.50	14400.00	36125.00	578551.14	578551.14	0.00	0.00	0.00	0.00	7.04	0.00
201	54.00	47.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	6.97	0.00
202	54.00	48.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	6.93	0.00
203	54.00	49.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.09	0.00
204	54.00	50.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.21	0.00
205	54.00	51.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.17	0.00
206	55.00	51.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.10	0.00
207	55.00	52.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.12	0.00
208	55.00	53.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.12	0.00
209	56.00	53.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.06	0.00
210	56.00	54.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.17	0.00
211	57.00	54.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.10	0.00
212	57.00	55.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.26	0.00
213	57.00	56.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.33	0.00
214	57.00	57.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.33	0.00
215	57.00	58.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.33	0.00
216	57.00	59.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.29	0.00
217	58.00	59.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.23	0.00
218	58.00	60.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.32	0.00
219	58.00	61.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.29	0.00
220	58.00	62.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.34	0.00
221	58.00	63.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.57	0.00
222	58.00	64.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.57	0.00
223	58.00	65.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.60	0.00
224	59.00	65.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.54	0.00
225	59.00	66.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.57	0.00
226	59.00	67.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.53	0.00
227	59.00	68.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.83	0.00
228	60.00	68.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.77	0.00
229	60.00	69.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.80	0.00
230	60.00	70.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.78	0.00
231	61.00	70.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.72	0.00
232	61.00	71.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.68	0.00
233	61.00	72.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	7.89	0.00
234	61.00	73.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	8.12	0.00
235	61.00	74.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	8.22	0.00
236	61.00	25.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	2.76	0.00
237	61.00	26.00	614.12	17280.00	30706.25	578551.14	578551.14	0.00	0.00	0.00	0.00	2.89	0.00
