some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation
17	1.00	66.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	41.32	38.47	0.00
18	1.00	67.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	40.71	38.44	0.00
19	1.00	68.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	40.12	38.66	0.00
20	1.00	69.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	39.55	38.75	0.00
21	1.00	70.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	40.90	38.51	0.00
22	1.00	71.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	40.33	38.56	0.00
23	1.00	72.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	41.63	38.34	0.00
24	1.00	73.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	41.07	37.83	0.00
25	1.00	74.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	40.52	37.79	0.00
26	1.00	25.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	21.35	22.71	0.00
27	1.00	26.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	20.56	22.13	0.00
28	1.00	27.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.83	22.04	0.00
29	1.00	28.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.14	21.50	0.00
30	1.00	29.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.51	22.26	0.00
31	1.00	30.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.91	22.03	0.00
32	1.00	31.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.35	22.33	0.00
33	1.00	32.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.82	22.93	0.00
34	1.00	33.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.33	23.34	0.00
35	1.00	34.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.73	23.03	0.00
36	1.00	35.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.18	22.64	0.00
37	1.00	36.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.66	22.45	0.00
38	1.00	37.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.85	21.95	0.00
39	1.00	38.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.37	22.46	0.00
40	1.00	39.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.91	22.85	0.00
41	1.00	40.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.47	23.49	0.00
42	1.00	41.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.06	23.46	0.00
43	1.00	42.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.66	23.49	0.00
44	1.00	43.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.28	24.13	0.00
45	1.00	44.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	15.92	24.35	0.00
46	1.00	45.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	15.57	24.33	0.00
47	1.00	46.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.12	24.29	0.00
48	1.00	47.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.74	24.13	0.00
49	1.00	48.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.38	24.09	0.00
50	1.00	49.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.03	24.00	0.00
51	1.00	50.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.35	23.63	0.00
52	1.00	51.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.98	23.83	0.00
53	1.00	52.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.62	23.57	0.00
54	1.00	53.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.28	23.66	0.00
55	1.00	54.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.94	23.42	0.00
56	1.00	55.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.62	23.85	0.00
57	1.00	56.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.32	24.03	0.00
58	1.00	57.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.02	23.75	0.00
59	1.00	58.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.73	23.64	0.00
60	2.00	58.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.45	23.25	0.00
61	2.00	59.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.18	23.15	0.00
62	2.00	60.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	15.92	23.22	0.00
63	2.00	61.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	15.67	23.15	0.00
64	2.00	62.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	15.42	24.17	0.00
65	3.00	62.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	15.18	23.80	0.00
66	3.00	63.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	14.95	24.02	0.00
67	3.00	64.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	14.73	24.04	0.00
68	3.00	65.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	14.51	24.16	0.00
69	3.00	66.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	14.30	24.46	0.00
70	3.00	67.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	14.10	24.55	0.00
71	3.00	68.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	13.90	24.77	0.00
72	3.00	69.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	13.71	24.75	0.00
73	3.00	70.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	13.52	24.91	0.00
74	3.00	71.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	13.34	25.05	0.00
75	3.00	72.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	13.16	25.08	0.00
76	3.00	73.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	14.50	25.30	0.00
77	3.00	74.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	14.31	25.26	0.00
78	3.00	25.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.83	16.63	0.00
79	3.00	26.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.14	16.23	0.00
80	3.00	27.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.51	15.87	0.00
81	3.00	28.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.91	16.38	0.00
82	3.00	29.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.35	18.07	0.00
83	3.00	30.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.82	18.24	0.00
84	3.00	31.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.33	18.24	0.00
85	3.00	32.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.89	18.50	0.00
86	3.00	33.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.37	18.22	0.00
87	3.00	34.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.87	18.32	0.00
88	3.00	35.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	17.40	19.69	0.00
89	3.00	36.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	16.96	20.32	0.00
90	3.00	37.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	20.28	20.73	0.00
91	3.00	38.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.78	21.26	0.00
92	3.00	39.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.31	20.91	0.00
93	3.00	40.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	18.86	21.55	0.00
94	3.00	41.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	21.51	21.07	0.00
95	3.00	42.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	21.03	20.97	0.00
96	3.00	43.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	20.76	21.50	0.00
97	3.00	44.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	20.32	21.39	0.00
98	3.00	45.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.90	21.42	0.00
99	3.00	46.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.49	21.44	0.00
100	3.00	47.00	1200.00	12000.00	42500.00	736405.03	736405.03	0.00	0.00	0.00	19.10	21.53	0.00
101	3.00	48.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.73	21.50	0.00
102	3.00	49.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.37	21.27	0.00
103	3.00	50.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.02	23.88	0.00
104	3.00	51.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	17.69	23.77	0.00
105	4.00	51.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	17.36	23.34	0.00
106	4.00	52.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	17.05	23.05	0.00
107	4.00	53.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.76	23.24	0.00
108	4.00	54.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.47	22.94	0.00
109	4.00	55.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.19	22.65	0.00
110	4.00	56.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.92	22.58	0.00
111	4.00	57.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.66	22.37	0.00
112	4.00	58.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.40	22.06	0.00
113	4.00	59.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.16	21.79	0.00
114	4.00	60.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.92	21.91	0.00
115	4.00	61.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.69	21.79	0.00
116	4.00	62.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.47	23.18	0.00
117	4.00	63.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.27	23.18	0.00
118	4.00	64.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.03	23.09	0.00
119	4.00	65.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.80	23.00	0.00
120	4.00	66.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.58	23.27	0.00
121	4.00	67.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.36	24.19	0.00
122	4.00	68.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.14	23.96	0.00
123	4.00	69.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.94	23.97	0.00
124	4.00	70.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.73	23.89	0.00
125	4.00	71.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.54	23.74	0.00
126	4.00	72.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.35	23.45	0.00
127	4.00	73.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.16	23.54	0.00
128	4.00	74.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	13.98	25.17	0.00
129	4.00	25.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	9.51	11.89	0.00
130	5.00	25.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	9.20	11.49	0.00
131	5.00	26.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	13.26	12.09	0.00
132	5.00	27.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	12.85	11.95	0.00
133	5.00	28.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	12.46	11.68	0.00
134	5.00	29.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.47	12.57	0.00
135	5.00	30.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.03	12.51	0.00
136	5.00	31.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.61	13.94	0.00
137	5.00	32.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.21	13.97	0.00
138	5.00	33.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	13.84	13.70	0.00
139	5.00	34.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	13.48	13.54	0.00
140	5.00	35.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	13.15	13.38	0.00
141	5.00	36.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	12.83	13.39	0.00
142	5.00	37.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	12.52	16.39	0.00
143	6.00	37.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	12.23	16.01	0.00
144	6.00	38.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	11.95	15.93	0.00
145	6.00	39.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	11.69	16.25	0.00
146	6.00	40.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	11.43	15.92	0.00
147	6.00	41.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	11.19	15.72	0.00
148	6.00	42.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	10.96	15.59	0.00
149	6.00	43.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	13.79	15.91	0.00
150	6.00	44.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	13.51	15.92	0.00
151	6.00	45.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	13.25	15.75	0.00
152	6.00	46.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	12.99	15.51	0.00
153	6.00	47.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	12.75	15.68	0.00
154	6.00	48.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.02	16.51	0.00
155	6.00	49.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.74	16.47	0.00
156	6.00	50.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	14.48	16.92	0.00
157	6.00	51.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.97	17.04	0.00
158	6.00	52.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.65	17.36	0.00
159	6.00	53.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.33	18.19	0.00
160	6.00	54.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.03	18.43	0.00
161	6.00	55.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	19.61	19.56	0.00
162	6.00	56.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	19.29	19.42	0.00
163	6.00	57.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.99	19.58	0.00
164	6.00	58.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.69	19.47	0.00
165	6.00	59.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.40	19.62	0.00
166	6.00	60.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.12	20.09	0.00
167	6.00	61.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	17.85	20.21	0.00
168	6.00	62.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.43	20.46	0.00
169	6.00	63.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	18.17	20.63	0.00
170	6.00	64.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	17.91	21.34	0.00
171	6.00	65.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	17.65	21.28	0.00
172	6.00	66.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	17.41	21.82	0.00
173	6.00	67.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	17.17	21.74	0.00
174	6.00	68.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.94	21.53	0.00
175	6.00	69.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.71	21.62	0.00
176	6.00	70.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.49	21.80	0.00
177	6.00	71.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.28	22.53	0.00
178	6.00	72.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	16.07	22.29	0.00
179	6.00	73.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.87	22.08	0.00
180	6.00	74.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	15.67	21.83	0.00
181	6.00	25.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	8.77	0.00
182	6.00	26.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	10.11	0.00
183	6.00	27.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	10.61	0.00
184	6.00	28.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	10.78	0.00
185	6.00	29.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	10.94	0.00
186	6.00	30.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	10.81	0.00
187	6.00	31.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	12.47	0.00
188	6.00	32.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	12.19	0.00
189	6.00	33.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	12.43	0.00
190	6.00	34.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	12.32	0.00
191	6.00	35.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	12.12	0.00
192	6.00	36.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	12.52	0.00
193	6.00	37.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	12.32	0.00
194	6.00	38.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	12.71	0.00
195	6.00	39.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	13.72	0.00
196	6.00	40.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	13.53	0.00
197	6.00	41.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	14.04	0.00
198	6.00	42.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	13.78	0.00
199	6.00	43.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	14.15	0.00
200	6.00	44.00	1440.00	14400.00	36125.00	736405.03	736405.03	0.00	0.00	0.00	0.00	14.26	0.00
201	6.00	45.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	0.00	15.15	0.00
202	6.00	46.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.88	15.57	0.00
203	6.00	47.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.83	15.43	0.00
204	6.00	48.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.77	18.34	0.00
205	6.00	49.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.72	18.97	0.00
206	6.00	50.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.67	18.94	0.00
207	6.00	51.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.63	19.13	0.00
208	6.00	52.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.58	19.13	0.00
209	6.00	53.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.54	20.11	0.00
210	6.00	54.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.50	20.04	0.00
211	6.00	55.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.46	20.24	0.00
212	6.00	56.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.42	20.68	0.00
213	6.00	57.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.38	20.52	0.00
214	6.00	58.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.34	20.21	0.00
215	6.00	59.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.30	20.31	0.00
216	6.00	60.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.27	20.17	0.00
217	6.00	61.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.24	20.19	0.00
218	6.00	62.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.20	21.43	0.00
219	6.00	63.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.17	21.29	0.00
220	6.00	64.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.14	21.37	0.00
221	6.00	65.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.11	21.53	0.00
222	6.00	66.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.08	21.32	0.00
223	6.00	67.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.05	21.28	0.00
224	6.00	68.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.02	21.23	0.00
225	6.00	69.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	2.00	21.19	0.00
226	7.00	69.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	1.97	20.91	0.00
227	7.00	70.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	1.95	20.88	0.00
228	7.00	71.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	1.92	20.98	0.00
229	7.00	72.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	1.90	20.80	0.00
230	7.00	73.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	1.87	20.70	0.00
231	7.00	74.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	1.85	20.89	0.00
232	7.00	25.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	0.00	7.00	0.00
233	7.00	26.00	1728.00	17280.00	30706.25	736405.03	736405.03	0.00	0.00	0.00	0.00	7.18	0.00
