some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation
27	0.00	27.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	391.50	109.08	2.22
28	0.00	28.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	380.00	109.97	2.14
29	0.00	29.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	366.90	109.92	2.10
30	0.00	30.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	366.76	111.74	2.10
31	0.00	31.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	355.19	110.80	2.06
32	0.00	32.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	360.09	110.76	2.22
33	0.00	33.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	351.85	108.72	2.18
34	0.00	34.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	353.48	108.85	2.24
35	0.00	35.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	344.49	107.29	2.20
36	0.00	36.00	1200.00	12000.00	60000.00	1660871.22	0.00	88.14	33.78	1.00	355.94	111.00	2.28
37	0.00	37.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	346.32	109.21	2.22
38	0.00	38.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	346.76	108.66	2.26
39	0.00	39.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	342.09	107.16	2.21
40	0.00	40.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	333.54	105.52	2.15
41	0.00	41.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	325.40	104.52	2.10
42	0.00	42.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	317.66	103.85	2.05
43	0.00	43.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	334.07	104.24	2.14
44	0.00	44.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	326.55	103.74	2.09
45	0.00	45.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	325.80	103.42	2.11
46	0.00	46.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	322.35	103.06	2.09
47	0.00	47.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	328.10	102.99	2.09
48	0.00	48.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	351.13	103.39	2.25
49	0.00	49.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	350.14	103.95	2.24
50	0.00	50.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	363.63	107.46	2.42
51	0.00	51.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	357.33	107.99	2.39
52	0.00	52.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	350.45	107.49	2.35
53	0.00	53.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	343.84	109.39	2.30
54	0.00	54.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	339.06	108.36	2.28
55	0.00	55.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	333.58	107.82	2.24
56	0.00	56.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	332.59	107.94	2.23
57	0.00	57.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	332.07	106.63	2.21
58	0.00	58.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	326.34	106.58	2.17
59	0.00	59.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	320.81	106.21	2.14
60	0.00	60.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	315.46	105.63	2.10
61	0.00	61.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	311.60	105.26	2.07
62	0.00	62.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	313.98	105.80	2.11
63	0.00	63.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	309.61	105.81	2.10
64	0.00	64.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	310.55	105.77	2.08
65	0.00	65.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	306.96	106.31	2.08
66	0.00	66.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	302.31	105.69	2.05
67	0.00	67.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	302.34	106.06	2.07
68	0.00	68.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	300.56	105.70	2.07
69	0.00	69.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	300.15	106.26	2.09
70	0.00	70.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	306.92	107.13	2.10
71	0.00	71.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	304.02	107.01	2.07
72	0.00	72.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	304.84	106.79	2.10
73	0.00	73.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	300.67	105.92	2.07
74	0.00	74.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	307.45	108.01	2.09
75	0.00	25.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	147.72	80.28	0.76
76	0.00	26.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	142.04	79.71	0.73
77	0.00	27.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	152.10	78.98	0.78
78	0.00	28.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	151.86	77.79	0.75
79	0.00	29.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	146.62	77.34	0.72
80	0.00	30.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	143.13	79.62	0.70
81	0.00	31.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	149.12	86.45	0.68
82	0.00	32.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	147.21	87.43	0.69
83	0.00	33.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	142.75	87.67	0.67
84	0.00	34.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	138.55	87.03	0.65
85	0.00	35.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	150.98	88.92	0.66
86	0.00	36.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	146.79	90.17	0.64
87	0.00	37.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	145.83	90.18	0.68
88	0.00	38.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	146.33	92.61	0.68
89	0.00	39.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	151.73	92.60	0.72
90	0.00	40.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	151.76	95.15	0.72
91	0.00	41.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	148.06	95.13	0.71
92	0.00	42.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	156.38	95.80	0.74
93	0.00	43.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	158.48	102.76	0.72
94	0.00	44.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	154.87	101.89	0.70
95	0.00	45.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	151.43	102.13	0.69
96	0.00	46.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	153.93	102.67	0.74
97	0.00	47.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	159.46	101.61	0.77
98	0.00	48.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	161.23	109.28	0.77
99	0.00	49.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	161.19	109.22	0.76
100	0.00	50.00	1200.00	12000.00	60000.00	1576178.30	0.00	0.00	44.98	0.00	158.13	108.64	0.76
101	0.00	51.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	160.80	109.41	0.75
102	0.00	52.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	157.77	110.07	0.73
103	0.00	53.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	166.96	111.35	0.77
104	0.00	54.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	163.95	110.96	0.78
105	0.00	55.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	166.67	110.17	0.78
106	0.00	56.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	172.87	109.23	0.79
107	0.00	57.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	178.47	108.77	0.81
108	0.00	58.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	175.39	107.70	0.79
109	0.00	59.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	173.38	107.53	0.80
110	0.00	60.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	188.20	110.97	0.88
111	0.00	61.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	198.27	113.42	0.93
112	0.00	62.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	204.34	114.20	0.98
113	0.00	63.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	209.07	117.92	0.98
114	0.00	64.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	207.11	117.81	0.97
115	0.00	65.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	208.45	118.11	0.95
116	0.00	66.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	216.29	122.36	0.95
117	0.00	67.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	213.06	121.40	0.94
118	0.00	68.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	213.84	120.94	0.97
119	0.00	69.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	212.00	122.41	0.96
120	0.00	70.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	212.21	121.44	0.96
121	0.00	71.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	209.25	120.89	0.94
122	0.00	72.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	212.66	120.15	0.93
123	0.00	73.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	210.52	119.61	0.93
124	0.00	74.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	207.68	121.45	0.92
125	0.00	25.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	85.35	68.54	0.44
126	0.00	26.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	82.07	69.99	0.42
127	0.00	27.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	92.65	72.51	0.44
128	0.00	28.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	94.80	81.44	0.46
129	0.00	29.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	98.98	87.76	0.48
130	0.00	30.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	100.55	92.02	0.57
131	0.00	31.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	129.03	95.63	0.61
132	0.00	32.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	144.02	99.69	0.69
133	0.00	33.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	139.66	98.62	0.67
134	0.00	34.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	143.77	106.33	0.68
135	0.00	35.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	142.05	106.66	0.66
136	0.00	36.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	141.57	106.31	0.67
137	0.00	37.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	155.75	114.97	0.68
138	0.00	38.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	151.65	115.27	0.66
139	0.00	39.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	150.97	113.67	0.64
140	0.00	40.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	150.32	112.98	0.62
141	0.00	41.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	149.11	112.61	0.61
142	0.00	42.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	149.12	111.83	0.60
143	0.00	43.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	146.66	110.55	0.60
144	0.00	44.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	143.33	109.58	0.59
145	0.00	45.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	148.76	110.20	0.64
146	0.00	46.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	151.50	109.01	0.63
147	0.00	47.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	159.83	108.12	0.72
148	0.00	48.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	164.47	115.34	0.79
149	0.00	49.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	161.11	114.53	0.78
150	0.00	50.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	158.76	114.61	0.78
151	0.00	51.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	163.49	115.23	0.82
152	0.00	52.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	164.91	117.25	0.85
153	0.00	53.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	169.01	124.30	0.91
154	0.00	54.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	175.83	123.83	0.96
155	0.00	55.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	179.03	125.23	1.02
156	0.00	56.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	178.07	123.93	1.00
157	0.00	57.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	175.19	122.51	0.98
158	0.00	58.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	173.01	122.55	0.97
159	0.00	59.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	170.08	122.97	0.95
160	0.00	60.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	171.02	123.16	0.93
161	0.00	61.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	168.21	122.24	0.92
162	0.00	62.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	176.70	127.85	0.94
163	0.00	63.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	175.26	129.35	0.94
164	0.00	64.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	176.05	128.79	0.94
165	0.00	65.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	173.35	127.71	0.92
166	0.00	66.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	177.39	127.27	0.95
167	0.00	67.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	183.34	128.16	0.97
168	0.00	68.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	182.13	127.69	0.96
169	0.00	69.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	179.49	126.76	0.94
170	0.00	70.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	180.72	126.31	0.96
171	0.00	71.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	178.38	125.61	0.94
172	0.00	72.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	175.90	124.72	0.93
173	0.00	73.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	174.14	124.67	0.92
174	0.00	74.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	178.32	124.59	0.93
175	0.00	25.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	97.67	65.82	0.40
176	0.00	26.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	105.52	65.94	0.38
177	0.00	27.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	124.16	73.96	0.48
178	0.00	28.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	119.72	74.10	0.46
179	0.00	29.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	118.63	76.06	0.45
180	0.00	30.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	118.85	75.59	0.43
181	0.00	31.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	122.80	75.83	0.45
182	0.00	32.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	122.87	75.56	0.44
183	0.00	33.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	122.34	82.50	0.45
184	0.00	34.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	118.74	82.79	0.44
185	0.00	35.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	115.81	82.61	0.43
186	0.00	36.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	128.22	88.91	0.47
187	0.00	37.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	136.37	89.18	0.46
188	0.00	38.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	132.79	89.21	0.45
189	0.00	39.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	152.23	93.98	0.51
190	0.00	40.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	152.17	97.21	0.53
191	0.00	41.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	148.54	96.14	0.51
192	0.00	42.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	166.01	99.96	0.55
193	0.00	43.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	165.06	99.83	0.53
194	0.00	44.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	161.31	99.19	0.52
195	0.00	45.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	166.53	99.34	0.58
196	0.00	46.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	197.12	100.73	0.76
197	0.00	47.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	220.32	105.02	0.85
198	0.00	48.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	219.09	105.28	0.85
199	0.00	49.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	240.54	112.64	0.94
200	0.00	50.00	1440.00	14400.00	72000.00	1681419.64	0.00	0.00	41.65	0.00	235.83	113.21	0.94
201	0.00	51.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	233.66	112.99	0.92
202	0.00	52.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	246.36	113.20	0.94
203	0.00	53.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	250.00	116.51	0.96
204	0.00	54.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	247.74	115.90	0.94
205	0.00	55.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	244.84	115.35	0.93
206	0.00	56.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	240.47	114.33	0.91
207	0.00	57.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	236.25	113.69	0.89
208	0.00	58.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	244.83	115.37	0.91
209	0.00	59.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	249.21	115.27	0.93
210	0.00	60.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	251.44	115.35	0.93
211	0.00	61.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	248.33	114.64	0.92
212	0.00	62.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	248.60	117.51	0.90
213	0.00	63.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	244.65	116.66	0.89
214	0.00	64.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	240.83	115.79	0.88
215	0.00	65.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	237.34	115.55	0.86
216	0.00	66.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	236.87	115.11	0.86
217	0.00	67.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	238.11	119.84	0.88
218	0.00	68.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	241.93	119.35	0.88
219	0.00	69.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	244.66	119.10	0.87
220	0.00	70.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	242.95	118.51	0.86
221	0.00	71.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	240.42	118.79	0.85
222	0.00	72.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	247.40	119.23	0.88
223	0.00	73.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	246.66	119.57	0.88
224	0.00	74.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	251.55	121.26	0.91
225	0.00	25.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	85.70	66.23	0.36
226	0.00	26.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	99.08	70.68	0.50
227	0.00	27.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	117.43	73.63	0.59
228	0.00	28.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	122.52	73.28	0.57
229	0.00	29.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	132.06	72.82	0.59
230	0.00	30.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	149.94	72.13	0.67
231	0.00	31.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	182.40	82.14	0.74
232	0.00	32.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	195.04	82.59	0.81
233	0.00	33.00	1728.00	17280.00	86400.00	1801371.64	0.00	0.00	41.65	0.00	215.41	89.48	0.94
