some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	3.00	48.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	23.72	0.00	0.48
2	3.00	49.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	23.32	0.00	0.48
3	3.00	50.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	23.00	0.00	0.48
4	3.00	51.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	23.00	0.00	0.48
5	3.00	52.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	22.80	0.00	0.48
6	3.00	53.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	22.59	0.00	0.48
7	3.00	54.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	22.28	0.00	0.48
8	4.00	54.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	21.89	0.00	0.48
9	5.00	54.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	21.52	0.00	0.48
10	5.00	55.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	21.26	0.00	0.48
11	5.00	56.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	21.04	0.00	0.48
12	5.00	57.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	21.02	0.00	0.48
13	5.00	58.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	20.74	0.00	0.48
14	5.00	59.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	20.62	0.00	0.48
15	5.00	60.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	20.35	0.00	0.48
16	5.00	61.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	20.39	0.00	0.48
17	5.00	62.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	20.31	0.00	0.48
18	5.00	63.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	20.03	0.00	0.48
19	5.00	64.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.85	0.00	0.48
20	5.00	65.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.61	0.00	0.48
21	5.00	66.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.46	0.00	0.48
22	5.00	67.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.23	0.00	0.48
23	5.00	68.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.20	0.00	0.48
24	5.00	69.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.48	0.00	0.48
25	5.00	70.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.43	0.00	0.48
26	5.00	71.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.22	0.00	0.48
27	5.00	72.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.23	0.00	0.48
28	5.00	73.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	19.02	0.00	0.48
29	5.00	74.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	18.82	0.00	0.48
30	5.00	25.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	10.95	0.00	0.48
31	5.00	26.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	10.83	0.00	0.48
32	6.00	26.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	10.49	0.00	0.48
33	6.00	27.00	850.00	12000.00	42500.00	682935.71	713075.37	0.00	3.75	0.00	0.00	10.66	0.00	0.48
