some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation
80	0.00	30.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	260.56	134.27	1.37
81	0.00	31.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	252.16	132.67	1.32
82	0.00	32.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	246.69	135.07	1.31
83	0.00	33.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	239.22	134.88	1.27
84	0.00	34.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	232.58	133.55	1.24
85	0.00	35.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	225.94	133.26	1.20
86	0.00	36.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	220.26	132.76	1.19
87	0.00	37.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	225.74	133.18	1.16
88	0.00	38.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	227.39	133.94	1.18
89	0.00	39.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	221.56	135.16	1.15
90	0.00	40.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	216.02	134.51	1.12
91	0.00	41.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	210.75	136.00	1.10
92	0.00	42.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	239.50	139.89	1.31
93	0.00	43.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	242.26	150.18	1.30
94	0.00	44.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	241.18	150.03	1.27
95	0.00	45.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	235.82	149.47	1.24
96	0.00	46.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	230.70	148.91	1.22
97	0.00	47.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	235.16	148.19	1.26
98	0.00	48.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	231.44	149.67	1.23
99	0.00	49.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	253.89	150.93	1.35
100	0.00	50.00	1200.00	12000.00	60000.00	2012015.50	0.00	0.00	77.26	0.00	271.69	153.36	1.46
101	0.00	51.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	272.53	156.37	1.43
102	0.00	52.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	267.29	155.26	1.40
103	0.00	53.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	262.25	155.16	1.38
104	0.00	54.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	257.39	155.16	1.35
105	0.00	55.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	260.56	155.06	1.35
106	0.00	56.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	256.22	154.64	1.34
107	0.00	57.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	257.45	157.69	1.32
108	0.00	58.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	253.01	157.07	1.29
109	0.00	59.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	249.09	156.51	1.29
110	0.00	60.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	249.98	155.68	1.30
111	0.00	61.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	267.37	158.08	1.41
112	0.00	62.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	263.91	158.20	1.39
113	0.00	63.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	259.91	163.46	1.37
114	0.00	64.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	257.12	163.26	1.38
115	0.00	65.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	253.34	165.53	1.35
116	0.00	66.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	249.50	164.91	1.33
117	0.00	67.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	248.40	169.51	1.33
118	0.00	68.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	244.75	170.11	1.31
119	0.00	69.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	245.04	171.28	1.30
120	0.00	70.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	242.29	170.65	1.29
121	0.00	71.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	255.22	170.50	1.37
122	0.00	72.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	260.13	171.30	1.42
123	0.00	73.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	257.48	170.44	1.41
124	0.00	74.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	255.68	173.21	1.41
125	0.00	25.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	56.39	115.51	0.40
126	0.00	26.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	54.22	115.40	0.38
127	0.00	27.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	54.22	116.46	0.44
128	0.00	28.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	57.93	129.14	0.43
129	0.00	29.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	56.39	130.31	0.45
130	0.00	30.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	54.51	129.12	0.43
131	0.00	31.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	66.91	139.92	0.48
132	0.00	32.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	78.30	151.58	0.53
133	0.00	33.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	82.93	154.13	0.64
134	0.00	34.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	80.49	152.63	0.62
135	0.00	35.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	78.19	151.33	0.60
136	0.00	36.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	82.22	150.77	0.61
137	0.00	37.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	100.52	164.47	0.78
138	0.00	38.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	98.42	168.08	0.79
139	0.00	39.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	100.29	166.96	0.77
140	0.00	40.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	101.69	174.92	0.75
141	0.00	41.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	100.32	172.79	0.73
142	0.00	42.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	104.29	185.77	0.74
143	0.00	43.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	105.55	197.63	0.74
144	0.00	44.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	115.72	197.78	0.82
145	0.00	45.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	123.44	210.48	0.87
146	0.00	46.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	121.75	207.32	0.85
147	0.00	47.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	126.73	206.65	0.85
148	0.00	48.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	127.48	206.18	0.85
149	0.00	49.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	124.88	205.28	0.84
150	0.00	50.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	126.08	207.53	0.82
151	0.00	51.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	129.40	207.48	0.82
152	0.00	52.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	127.91	206.49	0.83
153	0.00	53.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	125.50	204.38	0.81
154	0.00	54.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	133.41	203.56	0.85
155	0.00	55.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	139.41	212.58	0.89
156	0.00	56.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	136.92	210.83	0.88
157	0.00	57.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	136.13	210.17	0.86
158	0.00	58.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	134.85	208.35	0.88
159	0.00	59.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	142.47	207.80	0.90
160	0.00	60.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	143.81	206.23	0.90
161	0.00	61.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	143.34	205.16	0.89
162	0.00	62.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	141.03	203.93	0.87
163	0.00	63.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	148.07	203.24	0.89
164	0.00	64.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	147.45	201.96	0.91
165	0.00	65.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	145.43	200.55	0.89
166	0.00	66.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	145.22	199.34	0.89
167	0.00	67.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	143.92	197.61	0.90
168	0.00	68.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	148.61	203.41	0.93
169	0.00	69.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	148.47	203.21	0.93
170	0.00	70.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	152.47	203.95	0.96
171	0.00	71.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	155.00	211.57	0.97
172	0.00	72.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	158.32	215.05	0.97
173	0.00	73.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	161.47	217.63	1.01
174	0.00	74.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	165.13	224.63	1.03
175	0.00	25.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	33.19	112.96	0.24
176	0.00	26.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	34.15	116.91	0.27
177	0.00	27.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	50.04	139.52	0.37
178	0.00	28.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	53.92	160.17	0.39
179	0.00	29.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	69.89	168.11	0.41
180	0.00	30.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	75.92	167.30	0.50
181	0.00	31.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	81.12	168.11	0.55
182	0.00	32.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	81.57	171.65	0.56
183	0.00	33.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	79.58	170.19	0.55
184	0.00	34.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	85.03	172.24	0.56
185	0.00	35.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	86.11	181.91	0.57
186	0.00	36.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	100.51	181.51	0.64
187	0.00	37.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	97.80	179.18	0.62
188	0.00	38.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	95.22	180.71	0.61
189	0.00	39.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	99.80	180.06	0.69
190	0.00	40.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	111.58	180.08	0.72
191	0.00	41.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	111.83	178.85	0.76
192	0.00	42.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	109.17	177.88	0.74
193	0.00	43.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	112.35	177.53	0.74
194	0.00	44.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	118.26	177.41	0.77
195	0.00	45.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	117.92	175.32	0.80
196	0.00	46.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	129.45	174.60	0.87
197	0.00	47.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	126.70	173.99	0.87
198	0.00	48.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	129.28	176.65	0.88
199	0.00	49.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	139.90	176.56	0.94
200	0.00	50.00	1440.00	14400.00	72000.00	2197439.50	0.00	0.00	77.26	0.00	139.74	175.50	0.94
201	0.00	51.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	141.18	182.92	0.92
202	0.00	52.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	141.94	182.47	0.92
203	0.00	53.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	139.26	181.47	0.91
204	0.00	54.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	136.69	182.89	0.89
205	0.00	55.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	135.15	181.55	0.89
206	0.00	56.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	133.02	180.86	0.88
207	0.00	57.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	130.69	180.02	0.88
208	0.00	58.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	133.51	181.73	0.90
209	0.00	59.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	140.01	185.25	0.90
210	0.00	60.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	137.68	184.43	0.90
211	0.00	61.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	149.34	185.71	0.97
212	0.00	62.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	159.60	195.97	1.06
213	0.00	63.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	157.06	196.76	1.06
214	0.00	64.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	158.82	195.57	1.08
215	0.00	65.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	158.82	202.00	1.08
216	0.00	66.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	162.95	210.75	1.09
217	0.00	67.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	162.78	211.31	1.09
218	0.00	68.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	165.64	214.98	1.10
219	0.00	69.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	175.40	224.48	1.19
220	0.00	70.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	174.19	227.55	1.17
221	0.00	71.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	175.35	226.57	1.20
222	0.00	72.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	174.16	227.98	1.19
223	0.00	73.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	173.03	226.34	1.19
224	0.00	74.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	170.87	225.28	1.18
225	0.00	25.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	28.79	108.23	0.32
226	0.00	26.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	39.38	121.32	0.42
227	0.00	27.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	52.32	140.54	0.52
228	0.00	28.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	50.45	138.52	0.50
229	0.00	29.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	76.42	147.62	0.66
230	0.00	30.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	88.69	149.05	0.73
231	0.00	31.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	85.83	149.25	0.71
232	0.00	32.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	110.19	164.24	0.91
233	0.00	33.00	1728.00	17280.00	86400.00	2414844.80	0.00	45.56	64.94	0.00	124.87	164.51	0.97
