some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation
18	5.00	63.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.52	0.00
19	5.00	64.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.50	0.00
20	5.00	65.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.46	0.00
21	5.00	66.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.41	0.00
22	6.00	66.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.20	0.00
23	6.00	67.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.17	0.00
24	6.00	68.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.12	0.00
25	6.00	69.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.65	0.00
26	6.00	70.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.60	0.00
27	6.00	71.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.43	0.00
28	6.00	72.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.44	0.00
29	7.00	72.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.24	0.00
30	7.00	73.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.24	0.00
31	7.00	74.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.30	0.00
32	8.00	74.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	15.11	0.00
33	8.00	25.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.78	0.00
34	8.00	26.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.10	0.00
35	8.00	27.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.25	0.00
36	8.00	28.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.19	0.00
37	8.00	29.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.04	0.00
38	8.00	30.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.88	0.00
39	8.00	31.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.99	0.00
40	8.00	32.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.84	0.00
41	8.00	33.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.29	0.00
42	8.00	34.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.16	0.00
43	9.00	34.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.95	0.00
44	9.00	35.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.81	0.00
45	10.00	35.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.61	0.00
46	10.00	36.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.12	0.00
47	10.00	37.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.14	0.00
48	10.00	38.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.01	0.00
49	10.00	39.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.97	0.00
50	10.00	40.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.09	0.00
51	10.00	41.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.97	0.00
52	10.00	42.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.31	0.00
53	10.00	43.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.35	0.00
54	10.00	44.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.30	0.00
55	11.00	44.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.14	0.00
56	12.00	44.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.97	0.00
57	12.00	45.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.02	0.00
58	12.00	46.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.06	0.00
59	12.00	47.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.97	0.00
60	13.00	47.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.82	0.00
61	14.00	47.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.67	0.00
62	14.00	48.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.78	0.00
63	14.00	49.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.82	0.00
64	14.00	50.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.86	0.00
65	14.00	51.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.77	0.00
66	14.00	52.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.81	0.00
67	14.00	53.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.72	0.00
68	14.00	54.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.69	0.00
69	14.00	55.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.67	0.00
70	14.00	56.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.63	0.00
71	14.00	57.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.90	0.00
72	14.00	58.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.94	0.00
73	15.00	58.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.81	0.00
74	16.00	58.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	8.69	0.00
75	16.00	59.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.17	0.00
76	16.00	60.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.08	0.00
77	16.00	61.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.15	0.00
78	16.00	62.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.28	0.00
79	16.00	63.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.56	0.00
80	16.00	64.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.48	0.00
81	16.00	65.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.58	0.00
82	17.00	65.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.47	0.00
83	17.00	66.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.40	0.00
84	17.00	67.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.42	0.00
85	17.00	68.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.34	0.00
86	17.00	69.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.32	0.00
87	17.00	70.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.30	0.00
88	18.00	70.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.19	0.00
89	18.00	71.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.13	0.00
90	18.00	72.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.06	0.00
91	18.00	73.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.05	0.00
92	18.00	74.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	9.09	0.00
93	18.00	25.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.13	0.00
94	18.00	26.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.20	0.00
95	18.00	27.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.14	0.00
96	18.00	28.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.19	0.00
97	18.00	29.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.14	0.00
98	18.00	30.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.09	0.00
99	18.00	31.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.04	0.00
100	18.00	32.00	850.00	12000.00	42500.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.08	0.00
101	18.00	33.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.04	0.00
102	18.00	34.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.00	0.00
103	18.00	35.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.06	0.00
104	18.00	36.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.36	0.00
105	18.00	37.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.61	0.00
106	18.00	38.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.56	0.00
107	18.00	39.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.61	0.00
108	18.00	40.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.76	0.00
109	18.00	41.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.78	0.00
110	18.00	42.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.87	0.00
111	18.00	43.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.82	0.00
112	18.00	44.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.55	0.00
113	18.00	45.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.66	0.00
114	18.00	46.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.72	0.00
115	18.00	47.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.84	0.00
116	18.00	48.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.91	0.00
117	18.00	49.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.03	0.00
118	19.00	49.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.93	0.00
119	20.00	49.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.83	0.00
120	20.00	50.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.77	0.00
121	20.00	51.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.77	0.00
122	21.00	51.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.67	0.00
123	22.00	51.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.58	0.00
124	22.00	52.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.97	0.00
125	23.00	52.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.88	0.00
126	23.00	53.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.15	0.00
127	23.00	54.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.21	0.00
128	24.00	54.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.12	0.00
129	24.00	55.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.96	0.00
130	25.00	55.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.86	0.00
131	25.00	56.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.85	0.00
132	26.00	56.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.75	0.00
133	27.00	56.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.66	0.00
134	27.00	57.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.70	0.00
135	28.00	57.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.61	0.00
136	29.00	57.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.52	0.00
137	29.00	58.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.47	0.00
138	30.00	58.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.39	0.00
139	30.00	59.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.45	0.00
140	31.00	59.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.37	0.00
141	31.00	60.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.41	0.00
142	31.00	61.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.53	0.00
143	31.00	62.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.57	0.00
144	32.00	62.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.49	0.00
145	32.00	63.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.49	0.00
146	32.00	64.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.44	0.00
147	33.00	64.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.37	0.00
148	33.00	65.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.32	0.00
149	33.00	66.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.35	0.00
150	33.00	67.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.87	0.00
151	33.00	68.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.82	0.00
152	33.00	69.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.82	0.00
153	34.00	69.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.75	0.00
154	34.00	70.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.80	0.00
155	35.00	70.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.72	0.00
156	35.00	71.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.81	0.00
157	36.00	71.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.74	0.00
158	36.00	72.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.77	0.00
159	36.00	73.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.81	0.00
160	37.00	73.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.74	0.00
161	38.00	73.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.67	0.00
162	39.00	73.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.60	0.00
163	40.00	73.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.53	0.00
164	41.00	73.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.47	0.00
165	41.00	74.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	7.43	0.00
166	41.00	25.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	3.96	0.00
167	41.00	26.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	3.94	0.00
168	41.00	27.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.05	0.00
169	41.00	28.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.03	0.00
170	42.00	28.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	3.97	0.00
171	43.00	28.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	3.91	0.00
172	43.00	29.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	3.97	0.00
173	43.00	30.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.11	0.00
174	43.00	31.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.54	0.00
175	43.00	32.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.61	0.00
176	44.00	32.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.55	0.00
177	44.00	33.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.68	0.00
178	44.00	34.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.71	0.00
179	45.00	34.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.65	0.00
180	45.00	35.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.68	0.00
181	45.00	36.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.85	0.00
182	45.00	37.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.93	0.00
183	45.00	38.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	4.95	0.00
184	45.00	39.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.01	0.00
185	45.00	40.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.04	0.00
186	45.00	41.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.11	0.00
187	45.00	42.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.63	0.00
188	46.00	42.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.57	0.00
189	47.00	42.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.51	0.00
190	47.00	43.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.54	0.00
191	47.00	44.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.80	0.00
192	48.00	44.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.74	0.00
193	48.00	45.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.80	0.00
194	49.00	45.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.74	0.00
195	49.00	46.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.86	0.00
196	49.00	47.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.87	0.00
197	49.00	48.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.87	0.00
198	49.00	49.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.01	0.00
199	50.00	49.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	5.95	0.00
200	50.00	50.00	722.50	14400.00	36125.00	544617.10	544617.10	0.00	0.00	0.00	0.00	6.00	0.00
201	51.00	50.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	5.94	0.00
202	51.00	51.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	5.95	0.00
203	51.00	52.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.08	0.00
204	51.00	53.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.43	0.00
205	51.00	54.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.48	0.00
206	52.00	54.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.42	0.00
207	52.00	55.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.69	0.00
208	52.00	56.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.73	0.00
209	52.00	57.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.76	0.00
210	53.00	57.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.70	0.00
211	53.00	58.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.67	0.00
212	53.00	59.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.64	0.00
213	53.00	60.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.61	0.00
214	53.00	61.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.65	0.00
215	54.00	61.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.59	0.00
216	54.00	62.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.63	0.00
217	55.00	62.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.58	0.00
218	56.00	62.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.52	0.00
219	56.00	63.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.56	0.00
220	56.00	64.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.57	0.00
221	56.00	65.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.59	0.00
222	56.00	66.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.59	0.00
223	57.00	66.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.54	0.00
224	57.00	67.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.57	0.00
225	57.00	68.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.58	0.00
226	57.00	69.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.58	0.00
227	58.00	69.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.53	0.00
228	58.00	70.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.56	0.00
229	59.00	70.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.51	0.00
230	59.00	71.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.62	0.00
231	59.00	72.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.63	0.00
232	59.00	73.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.71	0.00
233	59.00	74.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.72	0.00
234	60.00	74.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.67	0.00
235	61.00	74.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	6.62	0.00
236	61.00	25.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	2.65	0.00
237	62.00	25.00	614.12	17280.00	30706.25	544617.10	544617.10	0.00	0.00	0.00	0.00	2.62	0.00
