some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	1.00	50.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	353.77	70.11	2.73	0.13
2	1.00	51.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	346.97	69.00	2.67	0.13
3	1.00	52.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	344.91	68.93	2.68	0.13
4	1.00	53.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	344.10	68.87	2.67	0.13
5	1.00	54.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	337.85	68.40	2.62	0.13
6	2.00	54.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	331.81	67.18	2.57	0.13
7	2.00	55.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	330.17	66.75	2.58	0.13
8	2.00	56.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	324.47	66.08	2.53	0.13
9	2.00	57.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	318.97	65.39	2.49	0.13
10	2.00	58.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	318.35	64.83	2.50	0.13
11	2.00	59.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	313.47	64.38	2.46	0.13
12	2.00	60.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	308.77	63.61	2.42	0.13
13	2.00	61.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	303.87	63.44	2.38	0.13
14	2.00	62.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	299.12	62.72	2.34	0.13
15	2.00	63.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	294.52	62.60	2.31	0.13
16	2.00	64.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	290.25	61.86	2.27	0.13
17	2.00	65.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	285.92	61.37	2.24	0.13
18	3.00	65.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	281.71	60.47	2.21	0.13
19	3.00	66.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	277.63	59.65	2.17	0.13
20	3.00	67.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	273.66	58.90	2.14	0.13
21	3.00	68.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	273.16	58.38	2.15	0.13
22	3.00	69.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	269.36	57.94	2.12	0.13
23	3.00	70.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	265.68	57.17	2.10	0.13
24	3.00	71.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	262.09	56.89	2.07	0.13
25	3.00	72.00	1200.00	12000.00	60000.00	895834.42	895834.42	0.00	0.00	0.00	258.76	56.40	2.04	0.13
