some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation
92	0.00	42.00	1200.00	12000.00	60000.00	2044463.36	0.00	14.12	78.35	0.00	248.78	140.18	1.33
93	0.00	43.00	1200.00	12000.00	60000.00	2044463.36	0.00	14.12	78.35	0.00	243.00	139.31	1.30
94	0.00	44.00	1200.00	12000.00	60000.00	2044463.36	0.00	14.12	78.35	0.00	250.39	141.23	1.39
95	0.00	45.00	1200.00	12000.00	60000.00	2044463.36	0.00	14.12	78.35	0.00	253.11	142.59	1.38
96	0.00	46.00	1200.00	12000.00	60000.00	2044463.36	0.00	14.12	78.35	0.00	254.82	144.08	1.37
97	0.00	47.00	1200.00	12000.00	60000.00	2044463.36	0.00	14.12	78.35	0.00	263.50	144.87	1.45
98	0.00	48.00	1200.00	12000.00	60000.00	2044463.36	0.00	14.12	78.35	0.00	258.66	144.59	1.44
99	0.00	49.00	1200.00	12000.00	60000.00	2044463.36	0.00	14.12	78.35	0.00	254.22	150.34	1.43
100	0.00	50.00	1200.00	12000.00	60000.00	2044463.36	0.00	14.12	78.35	0.00	255.78	150.04	1.42
101	0.00	51.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	263.93	149.84	1.41
102	0.00	52.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	259.98	148.99	1.40
103	0.00	53.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	269.05	150.33	1.47
104	0.00	54.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	265.15	149.41	1.46
105	0.00	55.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	261.39	148.57	1.45
106	0.00	56.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	256.72	148.66	1.43
107	0.00	57.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	255.43	147.92	1.40
108	0.00	58.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	253.61	146.84	1.38
109	0.00	59.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	249.31	145.73	1.36
110	0.00	60.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	255.67	147.95	1.42
111	0.00	61.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	252.70	148.08	1.39
112	0.00	62.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	256.16	154.45	1.47
113	0.00	63.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	261.28	153.91	1.46
114	0.00	64.00	1440.00	14400.00	72000.00	2235892.16	0.00	14.12	78.35	0.00	259.61	153.82	1.45
115	0.00	65.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	255.62	152.55	1.43
116	0.00	66.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	265.03	154.39	1.47
117	0.00	67.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	266.95	155.94	1.48
118	0.00	68.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	263.97	155.19	1.46
119	0.00	69.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	260.15	154.51	1.43
120	0.00	70.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	267.56	154.50	1.47
121	0.00	71.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	263.79	154.09	1.45
122	0.00	72.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	260.79	154.01	1.43
123	0.00	73.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	259.81	154.07	1.42
124	0.00	74.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	257.18	153.43	1.41
125	0.00	25.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	115.80	100.24	0.56
126	0.00	26.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	111.35	99.84	0.54
127	0.00	27.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	119.52	98.44	0.56
128	0.00	28.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	127.11	96.86	0.57
129	0.00	29.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	123.21	96.13	0.55
130	0.00	30.00	1440.00	14400.00	72000.00	2176795.86	0.00	0.00	71.45	0.00	119.10	95.74	0.53
131	0.00	31.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	115.72	94.88	0.52
132	0.00	32.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	112.10	94.47	0.50
133	0.00	33.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	110.47	95.35	0.52
134	0.00	34.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	107.22	96.13	0.53
135	0.00	35.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	106.74	96.34	0.51
136	0.00	36.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	105.07	98.11	0.53
137	0.00	37.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	120.91	111.79	0.62
138	0.00	38.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	117.72	111.91	0.61
139	0.00	39.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	125.54	118.13	0.64
140	0.00	40.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	130.70	116.37	0.65
141	0.00	41.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	128.45	116.44	0.63
142	0.00	42.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	125.39	115.87	0.62
143	0.00	43.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	122.47	115.13	0.60
144	0.00	44.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	119.69	114.28	0.59
145	0.00	45.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	118.47	114.11	0.58
146	0.00	46.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	120.73	113.91	0.63
147	0.00	47.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	118.16	113.55	0.62
148	0.00	48.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	144.13	123.25	0.75
149	0.00	49.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	141.19	122.58	0.73
150	0.00	50.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	139.34	122.40	0.72
151	0.00	51.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	136.88	123.59	0.71
152	0.00	52.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	155.86	126.95	0.83
153	0.00	53.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	159.45	126.01	0.83
154	0.00	54.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	160.26	127.70	0.83
155	0.00	55.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	157.35	127.38	0.82
156	0.00	56.00	1440.00	14400.00	72000.00	2130725.53	0.00	14.12	69.09	0.00	155.58	127.09	0.82
157	0.00	57.00	1440.00	14400.00	72000.00	2124709.82	0.00	0.00	64.32	0.00	152.85	125.99	0.81
158	0.00	58.00	1440.00	14400.00	72000.00	1984641.11	0.00	0.00	56.15	0.00	150.21	124.78	0.79
159	0.00	59.00	1440.00	14400.00	72000.00	1984641.11	0.00	0.00	56.15	0.00	151.47	125.67	0.85
160	0.00	60.00	1440.00	14400.00	72000.00	1984641.11	0.00	0.00	56.15	0.00	148.95	125.02	0.83
161	0.00	61.00	1440.00	14400.00	72000.00	1984641.11	0.00	0.00	56.15	0.00	147.46	126.72	0.84
162	0.00	62.00	1440.00	14400.00	72000.00	1984641.11	0.00	0.00	56.15	0.00	152.80	127.81	0.87
163	0.00	63.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	150.37	126.45	0.86
164	0.00	64.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	150.28	133.25	0.88
165	0.00	65.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	153.08	132.81	0.86
166	0.00	66.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	150.97	132.87	0.85
167	0.00	67.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	156.27	135.61	0.84
168	0.00	68.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	153.97	135.51	0.82
169	0.00	69.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	151.74	134.34	0.81
170	0.00	70.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	149.58	133.27	0.80
171	0.00	71.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	147.68	132.63	0.79
172	0.00	72.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	145.63	131.59	0.78
173	0.00	73.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	149.84	131.56	0.81
174	0.00	74.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	157.15	137.80	0.85
175	0.00	25.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	61.32	77.46	0.24
176	0.00	26.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	59.45	79.17	0.23
177	0.00	27.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	57.25	80.29	0.22
178	0.00	28.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	55.20	80.60	0.21
179	0.00	29.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	53.30	80.44	0.21
180	0.00	30.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	51.52	79.86	0.20
181	0.00	31.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	49.86	81.80	0.19
182	0.00	32.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	71.45	83.33	0.34
183	0.00	33.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	69.29	83.50	0.33
184	0.00	34.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	67.25	84.16	0.32
185	0.00	35.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	68.13	88.55	0.34
186	0.00	36.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	66.24	89.07	0.33
187	0.00	37.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	65.25	90.32	0.35
188	0.00	38.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	68.29	90.17	0.39
189	0.00	39.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	66.54	90.64	0.38
190	0.00	40.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	66.23	92.56	0.40
191	0.00	41.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	66.72	93.75	0.39
192	0.00	42.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	82.77	93.80	0.50
193	0.00	43.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	80.84	92.98	0.49
194	0.00	44.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	79.01	93.87	0.48
195	0.00	45.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	94.86	94.36	0.60
196	0.00	46.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	92.80	94.28	0.61
197	0.00	47.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	90.83	94.15	0.60
198	0.00	48.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	88.93	94.99	0.58
199	0.00	49.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	87.41	95.86	0.59
200	0.00	50.00	1440.00	14400.00	72000.00	1743083.21	0.00	0.00	41.90	0.00	85.66	95.94	0.58
201	0.00	51.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	83.98	95.45	0.57
202	0.00	52.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	87.11	96.17	0.58
203	0.00	53.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	86.65	96.71	0.57
204	0.00	54.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	93.51	96.52	0.59
205	0.00	55.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	94.64	99.35	0.60
206	0.00	56.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	92.95	99.31	0.59
207	0.00	57.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	91.32	101.46	0.58
208	0.00	58.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	89.74	100.91	0.57
209	0.00	59.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	90.44	104.46	0.56
210	0.00	60.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	91.11	104.53	0.55
211	0.00	61.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	91.81	105.19	0.54
212	0.00	62.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	91.09	105.41	0.55
213	0.00	63.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	89.64	104.75	0.54
214	0.00	64.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	88.87	104.85	0.53
215	0.00	65.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	87.50	105.03	0.52
216	0.00	66.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	86.18	104.38	0.52
217	0.00	67.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	91.04	111.57	0.52
218	0.00	68.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	100.30	113.52	0.60
219	0.00	69.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	107.18	116.65	0.59
220	0.00	70.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	105.83	117.81	0.59
221	0.00	71.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	108.31	118.19	0.62
222	0.00	72.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	110.45	119.90	0.62
223	0.00	73.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	112.79	120.37	0.66
224	0.00	74.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	111.27	121.22	0.65
225	0.00	25.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	14.41	72.52	0.04
226	0.00	26.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	13.85	73.01	0.04
227	0.00	27.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	28.36	77.01	0.11
228	0.00	28.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	27.35	76.36	0.11
229	0.00	29.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	26.40	76.47	0.10
230	0.00	30.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	50.49	78.88	0.20
231	0.00	31.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	48.95	82.21	0.19
232	0.00	32.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	63.99	83.02	0.28
233	0.00	33.00	1728.00	17280.00	86400.00	1863755.21	0.00	0.00	41.90	0.00	62.05	83.20	0.27
