some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	35.00	66.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.22	8.54	0.00	0.20
2	36.00	66.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.21	8.45	0.00	0.20
3	37.00	66.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.21	8.37	0.00	0.20
4	38.00	66.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.21	8.29	0.00	0.20
5	38.00	67.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.21	8.32	0.00	0.20
6	39.00	67.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.21	8.24	0.00	0.20
7	40.00	67.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.20	8.16	0.00	0.20
8	41.00	67.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.20	8.09	0.00	0.20
9	42.00	67.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.20	8.01	0.00	0.20
10	43.00	67.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.20	7.94	0.00	0.20
11	43.00	68.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.20	7.97	0.00	0.20
12	44.00	68.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.19	7.90	0.00	0.20
13	44.00	69.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.19	7.93	0.00	0.20
14	44.00	70.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.19	7.96	0.00	0.20
15	44.00	71.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.19	7.99	0.00	0.20
16	45.00	71.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.19	7.92	0.00	0.20
17	46.00	71.00	1200.00	12000.00	42500.00	584636.75	587034.65	0.00	2.83	0.00	0.19	7.86	0.00	0.20
18	47.00	71.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.18	7.79	0.00	0.12
19	48.00	71.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.18	7.72	0.00	0.12
20	49.00	71.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.18	7.66	0.00	0.12
21	50.00	71.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.18	7.60	0.00	0.12
22	51.00	71.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.18	7.53	0.00	0.12
23	52.00	71.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.18	7.47	0.00	0.12
24	53.00	71.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.18	7.41	0.00	0.12
25	54.00	71.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.17	7.35	0.00	0.12
26	55.00	71.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.17	7.29	0.00	0.12
27	55.00	72.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.17	7.35	0.00	0.12
28	56.00	72.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.17	7.29	0.00	0.12
29	56.00	73.00	1200.00	12000.00	42500.00	550676.75	550676.75	0.00	0.00	0.00	0.17	7.26	0.00	0.12
