some parameters
Gen.	# feasible solutions	# infeasible solutions	cap. penality	dur. penality	num. penality	best penalized cost	best feasible cost	best cap. violation	best dur. violation	best num. violation	avg cap. violation	avg dur. violation	avg num. violation	Gap from BKS
1	0.00	51.00	850.00	12000.00	42500.00	590683.07	0.00	0.00	0.91	0.00	0.00	21.01	0.00	0.00
2	0.00	52.00	850.00	12000.00	42500.00	590683.07	0.00	0.00	0.91	0.00	0.00	20.97	0.00	0.00
3	1.00	52.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	20.58	0.00	0.46
4	1.00	53.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	20.38	0.00	0.46
5	1.00	54.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	20.22	0.00	0.46
6	1.00	55.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	20.13	0.00	0.46
7	1.00	56.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.98	0.00	0.46
8	1.00	57.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	20.03	0.00	0.46
9	1.00	58.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.98	0.00	0.46
10	1.00	59.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	20.00	0.00	0.46
11	1.00	60.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.81	0.00	0.46
12	1.00	61.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.62	0.00	0.46
13	1.00	62.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.49	0.00	0.46
14	1.00	63.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.36	0.00	0.46
15	1.00	64.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.43	0.00	0.46
16	1.00	65.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.37	0.00	0.46
17	1.00	66.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.65	0.00	0.46
18	1.00	67.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.47	0.00	0.46
19	1.00	68.00	850.00	12000.00	42500.00	590683.07	703379.93	0.00	0.91	0.00	0.00	19.23	0.00	0.46
20	2.00	68.00	850.00	12000.00	42500.00	590683.07	698532.21	0.00	0.91	0.00	0.00	18.96	0.00	0.45
21	3.00	68.00	850.00	12000.00	42500.00	590683.07	662174.31	0.00	0.91	0.00	0.00	18.69	0.00	0.38
22	4.00	68.00	850.00	12000.00	42500.00	590683.07	645207.29	0.00	0.91	0.00	0.00	18.43	0.00	0.34
23	4.00	69.00	850.00	12000.00	42500.00	590683.07	645207.29	0.00	0.91	0.00	0.00	18.59	0.00	0.34
24	5.00	69.00	850.00	12000.00	42500.00	555524.47	555524.47	0.00	0.00	0.00	0.00	18.34	0.00	0.16
25	5.00	70.00	850.00	12000.00	42500.00	555524.47	555524.47	0.00	0.00	0.00	0.00	18.20	0.00	0.16
26	5.00	71.00	850.00	12000.00	42500.00	555524.47	555524.47	0.00	0.00	0.00	0.00	18.29	0.00	0.16
27	5.00	72.00	850.00	12000.00	42500.00	555524.47	555524.47	0.00	0.00	0.00	0.00	18.14	0.00	0.16
28	5.00	73.00	850.00	12000.00	42500.00	555524.47	555524.47	0.00	0.00	0.00	0.00	17.94	0.00	0.16
29	5.00	74.00	850.00	12000.00	42500.00	555524.47	555524.47	0.00	0.00	0.00	0.00	17.96	0.00	0.16
30	5.00	25.00	850.00	12000.00	42500.00	555524.47	555524.47	0.00	0.00	0.00	0.00	10.53	0.00	0.16
31	6.00	25.00	850.00	12000.00	42500.00	555524.47	555524.47	0.00	0.00	0.00	0.00	10.19	0.00	0.16
32	6.00	26.00	850.00	12000.00	42500.00	555524.47	555524.47	0.00	0.00	0.00	0.00	10.76	0.00	0.16
